time,HeartRate,SkinResponse
250,64,1.62
251,62,1.63
252,61,1.63
253,59,1.62
254,58,1.61
255,57,1.6
256,56,1.58
257,55,1.62
258,54,1.71
259,55,1.74
260,56,1.74
261,58,1.73
262,60,1.72
263,62,1.69
264,63,1.69
265,63,1.72
266,62,1.73
267,61,1.74
268,60,1.74
269,59,1.73
270,59,1.73
271,59,1.73
272,59,1.72
273,59,1.7
274,59,1.68
275,59,1.68
276,59,1.67
277,59,1.68
278,57,1.68
279,56,1.72
280,56,1.77
281,56,1.79
282,57,1.79
283,57,1.81
284,58,1.81
285,59,1.81
286,60,1.77
287,62,1.75
288,63,1.74
289,64,1.72
290,65,1.7
291,66,1.7
292,69,1.71
293,70,1.76
294,72,1.84
295,73,1.88
296,75,1.88
297,75,1.87
298,76,1.84
299,75,1.77
300,75,1.82
301,74,1.77
302,74,1.81
303,73,1.83
304,72,1.83
305,71,1.82
306,71,1.83
307,70,1.9
308,70,1.93
309,69,1.92
310,69,1.9
311,68,1.9
312,68,1.88
313,69,1.88
314,70,1.83
315,71,1.84
316,72,1.92
317,72,1.97
318,72,1.96
319,72,1.94
320,73,1.9
321,74,1.88
322,75,1.86
323,76,1.84
324,77,1.82
325,77,1.81
326,76,1.83
327,75,1.86
328,73,1.87
329,71,1.87
330,69,1.86
331,68,1.84
332,66,1.84
333,65,1.83
334,65,1.81
335,64,1.8
336,64,1.81
337,63,1.81
338,63,1.8
339,62,1.79
340,62,1.78
341,61,1.78
342,60,1.78
343,59,1.79
344,58,1.79
345,58,1.79
346,58,1.8
347,59,1.8
348,60,1.83
349,61,1.86
350,62,1.86
351,63,1.85
352,62,1.83
353,62,1.83
354,60,1.81
355,59,1.73
356,57,1.75
357,56,1.76
358,56,1.77
359,56,1.78
360,56,1.78
361,56,1.77
362,56,1.77
363,57,1.76
364,58,1.75
365,59,1.76
366,60,1.76
367,62,1.76
368,62,1.75
369,62,1.75
370,61,1.75
371,58,1.76
372,56,1.77
373,54,1.76
374,52,1.76
375,50,1.75
376,49,1.75
377,47,1.74
378,46,1.73
379,45,1.73
380,44,1.72
381,44,1.72
382,44,1.72
383,45,1.71
384,46,1.71
385,47,1.71
386,48,1.7
387,49,1.69
388,50,1.69
389,51,1.69
390,52,1.72
391,53,1.75
392,53,1.75
393,53,1.75
394,53,1.74
395,53,1.73
396,53,1.73
397,53,1.76
398,54,1.79
399,54,1.79
400,54,1.79
401,55,1.78
402,57,1.75
403,57,1.75
404,57,1.74
405,56,1.72
406,56,1.71
407,55,1.71
408,56,1.7
409,56,1.7
410,57,1.69
411,57,1.69
412,58,1.69
413,58,1.69
414,59,1.69
415,60,1.69
416,61,1.69
417,63,1.69
418,63,1.69
419,63,1.7
420,62,1.74
421,62,1.78
422,62,1.78
423,63,1.78
424,64,1.77
425,64,1.76
426,64,1.76
427,64,1.75
428,64,1.74
429,64,1.73
430,65,1.73
431,66,1.73
432,66,1.74
433,66,1.75
434,66,1.75
435,65,1.74
436,65,1.73
437,64,1.73
438,65,1.72
439,66,1.73
440,67,1.74
441,67,1.75
442,67,1.75
443,67,1.74
444,66,1.75
445,65,1.78
446,65,1.79
447,64,1.8
448,64,1.87
449,65,1.92
450,66,1.92
451,65,1.92
452,65,1.94
453,64,1.96
454,63,1.97
455,63,1.97
456,63,1.98
457,63,1.96
458,63,1.95
459,64,1.95
460,65,1.96
461,66,1.97
462,67,1.97
463,66,1.95
464,66,1.94
465,65,1.99
466,63,2.08
467,62,2.12
468,60,2.16
469,60,2.19
470,61,2.23
471,62,2.26
472,64,2.31
473,66,2.38
474,67,2.43
475,67,2.48
476,66,2.49
477,67,2.47
478,68,2.43
479,68,2.38
480,69,2.32
481,69,2.28
482,69,2.32
483,69,2.47
484,71,2.57
485,73,2.6
486,75,2.61
487,76,2.66
488,79,2.7
489,80,2.7
490,82,2.68
491,82,2.64
492,83,2.58
493,82,2.53
494,81,2.46
495,80,2.41
496,78,2.37
497,75,2.41
498,73,2.52
499,72,2.56
500,71,2.57
501,70,2.56
502,70,2.53
503,70,2.49
504,71,2.46
505,73,2.59
506,75,2.71
507,77,2.72
508,79,2.7
509,81,2.67
510,83,2.61
511,84,2.55
512,86,2.48
513,87,2.43
514,88,2.41
515,88,2.4
516,88,2.43
517,88,2.49
518,87,2.52
519,87,2.54
520,86,2.54
521,84,2.53
522,83,2.58
523,81,2.68
524,79,2.75
525,77,2.75
526,75,2.74
527,73,2.76
528,73,2.75
529,75,2.72
530,76,2.7
531,77,2.72
532,78,2.76
533,78,2.76
534,79,2.74
535,78,2.73
536,78,2.75
537,77,2.76
538,76,2.74
539,76,2.7
540,76,2.65
541,77,2.59
542,78,2.58
543,77,2.64
544,77,2.68
545,75,2.68
546,73,2.69
547,71,2.69
548,69,2.7
549,69,2.74
550,70,2.72
551,71,2.7
552,73,2.67
553,74,2.67
554,75,2.66
555,74,2.63
556,73,2.6
557,72,2.56
558,70,2.52
559,69,2.49
560,67,2.46
561,65,2.48
562,64,2.58
563,64,2.67
564,65,2.71
565,66,2.7
566,70,2.72
567,71,2.76
568,72,2.77
569,73,2.75
570,74,2.72
571,75,2.68
572,75,2.64
573,75,2.62
574,74,2.61
575,73,2.62
576,71,2.65
577,70,2.65
578,70,2.63
579,72,2.6
580,73,2.58
581,75,2.55
582,75,2.52
583,75,2.5
584,73,2.52
585,72,2.58
586,72,2.62
587,72,2.63
588,72,2.62
589,72,2.61
590,71,2.68
591,69,2.77
592,68,2.79
593,67,2.77
594,66,2.8
595,66,2.83
596,67,2.83
597,67,2.82
598,68,2.81
599,68,2.8
600,69,2.78
601,69,2.76
602,68,2.77
603,68,2.77
604,68,2.78
605,69,2.79
606,71,2.77
607,73,2.78
608,75,2.87
609,77,2.91
610,78,2.89
611,80,2.86
612,81,2.83
613,82,2.8
614,82,2.8
615,82,2.78
616,81,2.75
617,79,2.72
618,78,2.68
619,76,2.66
620,75,2.63
621,75,2.61
622,76,2.59
623,76,2.62
624,76,2.73
625,76,2.79
626,76,2.81
627,76,2.79
628,77,2.77
629,78,2.74
630,78,2.71
631,79,2.68
632,79,2.65
633,80,2.62
634,81,2.59
635,81,2.57
636,81,2.61
637,81,2.69
638,80,2.73
639,79,2.73
640,78,2.72
641,77,2.7
642,77,2.78
643,77,2.87
644,78,2.9
645,77,2.89
646,76,2.87
647,75,2.84
648,73,2.8
649,71,2.76
650,70,2.75
651,70,2.8
652,69,2.86
653,69,2.88
654,69,2.9
655,68,2.89
656,67,2.86
657,66,2.84
658,65,2.82
659,64,2.8
660,64,2.77
661,64,2.73
662,65,2.7
663,66,2.67
664,67,2.63
665,68,2.6
666,68,2.57
667,67,2.55
668,67,2.55
669,66,2.55
670,67,2.55
671,67,2.55
672,68,2.54
673,69,2.53
674,70,2.55
675,72,2.56
676,74,2.56
677,76,2.55
678,77,2.55
679,78,2.55
680,78,2.55
681,77,2.55
682,77,2.54
683,77,2.53
684,76,2.51
685,75,2.49
686,75,2.47
687,74,2.44
688,74,2.43
689,74,2.42
690,74,2.42
691,75,2.41
692,75,2.4
693,75,2.42
694,76,2.47
695,75,2.5
696,75,2.51
697,74,2.52
698,72,2.53
699,71,2.54
700,69,2.53
701,68,2.52
702,66,2.5
703,64,2.48
704,63,2.47
705,63,2.46
706,63,2.45
707,64,2.45
708,65,2.47
709,67,2.47
710,69,2.48
711,70,2.5
712,70,2.52
713,69,2.52
714,69,2.51
715,68,2.52
716,68,2.53
717,68,2.53
718,67,2.52
719,67,2.52
720,66,2.51
721,66,2.52
722,67,2.57
723,71,2.58
724,72,2.58
725,73,2.59
726,74,2.6
727,74,2.6
728,75,2.58
729,75,2.56
730,75,2.57
731,76,2.58
732,76,2.58
733,75,2.57
734,75,2.56
735,74,2.55
736,73,2.52
737,72,2.5
738,72,2.48
739,73,2.52
740,74,2.6
741,75,2.64
742,76,2.63
743,76,2.62
744,76,2.6
745,75,2.61
746,75,2.61
747,75,2.6
748,74,2.59
749,74,2.57
750,73,2.55
751,72,2.53
752,72,2.5
753,71,2.48
754,70,2.49
755,69,2.56
756,68,2.62
757,68,2.63
758,68,2.63
759,68,2.61
760,67,2.6
761,67,2.58
762,66,2.56
763,67,2.55
764,68,2.59
765,69,2.63
766,69,2.63
767,70,2.64
768,70,2.65
769,71,2.64
770,72,2.62
771,73,2.6
772,73,2.58
773,73,2.56
774,72,2.53
775,70,2.51
776,69,2.49
777,68,2.48
778,68,2.48
779,68,2.47
780,69,2.46
781,70,2.46
782,71,2.45
783,71,2.44
784,71,2.43
785,71,2.42
786,70,2.41
787,70,2.4
788,70,2.39
789,70,2.38
790,70,2.37
791,70,2.4
792,70,2.44
793,70,2.46
794,69,2.47
795,69,2.49
796,68,2.51
797,67,2.54
798,65,2.56
799,64,2.61
800,63,2.64
801,61,2.64
802,60,2.64
803,59,2.65
804,58,2.66
805,58,2.66
806,58,2.65
807,58,2.65
808,58,2.65
809,57,2.64
810,57,2.62
811,57,2.61
812,56,2.6
813,56,2.58
814,57,2.57
815,58,2.55
816,58,2.57
817,59,2.59
818,59,2.59
819,59,2.6
820,58,2.59
821,58,2.59
822,57,2.59
823,56,2.58
824,55,2.58
825,53,2.62
826,52,2.65
827,51,2.66
828,50,2.68
829,50,2.69
830,50,2.68
831,51,2.68
832,52,2.66
833,53,2.64
834,54,2.63
835,54,2.61
836,54,2.59
837,53,2.59
838,52,2.62
839,51,2.66
840,51,2.68
841,51,2.69
842,51,2.69
843,51,2.68
844,51,2.67
845,50,2.65
846,49,2.63
847,49,2.62
848,48,2.61
849,47,2.6
850,47,2.6
851,46,2.59
852,46,2.58
853,45,2.58
854,45,2.57
855,45,2.56
856,45,2.56
857,46,2.56
858,46,2.58
859,46,2.59
860,46,2.59
861,45,2.58
862,44,2.57
863,44,2.56
864,44,2.55
865,44,2.54
866,44,2.52
867,44,2.51
868,45,2.52
869,45,2.55
870,44,2.56
871,44,2.56
872,44,2.56
873,45,2.55
874,45,2.54
875,45,2.54
876,45,2.56
877,45,2.56
878,45,2.56
879,47,2.55
880,48,2.54
881,49,2.52
882,49,2.51
883,50,2.51
884,52,2.5
885,52,2.5
886,53,2.49
887,52,2.49
888,51,2.48
889,49,2.47
890,47,2.47
891,45,2.48
892,44,2.48
893,44,2.48
894,45,2.48
895,45,2.48
896,47,2.49
897,49,2.5
898,51,2.49
899,52,2.49
900,53,2.48
901,53,2.47
902,53,2.46
903,53,2.45
904,52,2.45
905,52,2.45
906,52,2.45
907,52,2.46
908,52,2.47
909,53,2.48
910,53,2.49
911,53,2.48
912,53,2.48
913,52,2.47
914,51,2.47
915,51,2.46
916,52,2.46
917,53,2.44
918,55,2.44
919,55,2.44
920,55,2.46
921,55,2.47
922,55,2.48
923,54,2.47
924,54,2.46
925,54,2.46
926,54,2.45
927,54,2.44
928,54,2.43
929,55,2.42
930,55,2.41
931,56,2.41
932,57,2.4
933,58,2.4
934,59,2.39
935,60,2.38
936,62,2.37
937,64,2.37
938,66,2.38
939,69,2.37
940,70,2.36
941,71,2.38
942,71,2.37
943,72,2.37
944,72,2.36
945,72,2.36
946,72,2.37
947,72,2.38
948,72,2.38
949,72,2.38
950,72,2.37
951,73,2.37
952,74,2.36
953,75,2.36
954,76,2.36
955,77,2.36
956,76,2.37
957,76,2.37
958,75,2.37
959,74,2.37
960,74,2.36
961,74,2.36
962,75,2.36
963,76,2.35
964,78,2.35
965,79,2.34
966,81,2.34
967,81,2.34
968,82,2.34
969,82,2.34
970,83,2.34
971,84,2.34
972,85,2.37
973,85,2.41
974,85,2.44
975,84,2.45
976,83,2.45
977,82,2.45
978,81,2.44
979,80,2.43
980,80,2.43
981,79,2.44
982,79,2.44
983,78,2.44
984,76,2.42
985,75,2.41
986,74,2.41
987,73,2.39
988,73,2.39
989,72,2.38
990,72,2.37
991,72,2.36
992,72,2.35
993,71,2.35
994,70,2.34
995,69,2.34
996,69,2.33
997,69,2.32
998,69,2.32
999,69,2.32
1000,69,2.31
1001,70,2.31
1002,71,2.31
1003,72,2.3
1004,72,2.3
1005,71,2.3
1006,70,2.31
1007,70,2.31
1008,70,2.31
1009,70,2.31
1010,70,2.3
1011,70,2.3
1012,71,2.3
1013,70,2.3
1014,70,2.3
1015,69,2.3
1016,69,2.3
1017,69,2.29
1018,69,2.29
1019,69,2.29
1020,69,2.28
1021,70,2.28
1022,71,2.28
1023,71,2.27
1024,72,2.27
1025,72,2.27
1026,72,2.26
1027,72,2.26
1028,72,2.25
1029,72,2.25
1030,73,2.25
1031,73,2.25
1032,74,2.24
1033,74,2.24
1034,74,2.24
1035,73,2.24
1036,74,2.24
1037,75,2.24
1038,75,2.25
1039,76,2.25
1040,77,2.25
1041,77,2.25
1042,78,2.24
1043,78,2.24
1044,78,2.24
1045,77,2.23
1046,76,2.23
1047,75,2.23
1048,75,2.22
1049,75,2.22
1050,75,2.22
1051,74,2.21
1052,73,2.21
1053,73,2.21
1054,73,2.2
1055,72,2.2
1056,72,2.21
1057,73,2.22
1058,74,2.22
1059,75,2.23
1060,74,2.23
1061,74,2.22
1062,74,2.22
1063,74,2.23
1064,75,2.23
1065,75,2.23
1066,75,2.24
1067,74,2.24
1068,74,2.24
1069,73,2.23
1070,73,2.22
1071,72,2.22
1072,70,2.22
1073,69,2.22
1074,68,2.2
1075,67,2.2
1076,66,2.2
1077,65,2.2
1078,64,2.2
1079,62,2.2
1080,61,2.22
1081,60,2.22
1082,59,2.22
1083,58,2.2
1084,58,2.22
1085,58,2.22
1086,58,2.22
1087,59,2.22
1088,60,2.22
1089,61,2.22
1090,62,2.21
1091,63,2.21
1092,63,2.21
1093,64,2.21
1094,65,2.22
1095,67,2.26
1096,68,2.29
1097,69,2.3
1098,69,2.3
1099,70,2.29
1100,70,2.29
1101,70,2.29
1102,71,2.28
1103,71,2.28
1104,70,2.27
1105,70,2.26
1106,69,2.25
1107,69,2.24
1108,68,2.23
1109,66,2.22
1110,64,2.22
1111,62,2.2
1112,60,2.21
1113,59,2.21
1114,58,2.22
1115,57,2.22
1116,56,2.22
1117,56,2.22
1118,55,2.21
1119,53,2.21
1120,52,2.21
1121,51,2.2
1122,50,2.2
1123,49,2.19
1124,49,2.19
1125,50,2.19
1126,51,2.2
1127,52,2.2
1128,54,2.21
1129,55,2.2
1130,56,2.21
1131,58,2.21
1132,58,2.21
1133,58,2.21
1134,57,2.2
1135,57,2.2
1136,56,2.2
1137,56,2.19
1138,57,2.19
1139,58,2.18
1140,59,2.18
1141,59,2.17
1142,60,2.17
1143,59,2.17
1144,58,2.17
1145,57,2.17
1146,55,2.17
1147,55,2.17
1148,55,2.15
1149,55,2.15
1150,56,2.16
1151,56,2.22
1152,57,2.31
1153,58,2.37
1154,58,2.39
1155,58,2.4
1156,57,2.4
1157,56,2.36
1158,55,2.32
1159,55,2.3
1160,55,2.28
1161,56,2.29
1162,57,2.3
1163,57,2.3
1164,57,2.29
1165,57,2.25
1166,58,2.22
1167,57,2.21
1168,57,2.21
1169,56,2.19
1170,55,2.18
1171,54,2.16
1172,53,2.16
1173,52,2.15
1174,52,2.15
1175,52,2.13
1176,53,2.12
1177,53,2.12
1178,54,2.12
1179,54,2.11
1180,54,2.11
1181,53,2.11
1182,53,2.1
1183,53,2.1
1184,53,2.09
1185,53,2.11
1186,53,2.12
1187,53,2.13
1188,53,2.12
1189,53,2.12
1190,53,2.12
1191,54,2.12
1192,57,2.11
1193,58,2.11
1194,58,2.11
1195,58,2.11
1196,58,2.11
1197,58,2.11
1198,58,2.13
1199,58,2.14
1200,58,2.15
1201,58,2.16
1202,58,2.16
1203,58,2.16
1204,58,2.13
1205,58,2.15
1206,58,2.13
1207,58,2.15
1208,59,2.16
1209,58,2.17
1210,58,2.17
1211,58,2.17
1212,57,2.16
1213,57,2.16
1214,57,2.17
1215,57,2.14
1216,57,2.07
1217,57,2.08
1218,57,2.15
1219,58,2.15
1220,58,2.14
1221,58,2.18
1222,58,2.17
1223,58,2.14
1224,57,2.21
1225,57,2.17
1226,58,2.21
1227,59,2.22
1228,60,2.22
1229,62,2.22
1230,64,2.21
1231,67,2.2
1232,69,2.2
1233,70,2.2
1234,70,2.2
1235,71,2.16
1236,70,2.18
1237,70,2.17
1238,70,2.15
1239,70,2.17
1240,70,2.18
1241,69,2.19
1242,69,2.2
1243,68,2.2
1244,68,2.2
1245,67,2.24
1246,67,2.29
1247,66,2.38
1248,66,2.42
1249,65,2.48
1250,65,2.49
1251,65,2.48
1252,65,2.45
1253,65,2.43
1254,65,2.4
1255,64,2.34
1256,64,2.35
1257,64,2.33
1258,64,2.32
1259,65,2.3
1260,66,2.3
1261,67,2.28
1262,68,2.29
1263,68,2.26
1264,68,2.27
1265,67,2.28
1266,66,2.28
1267,65,2.27
1268,64,2.27
1269,63,2.27
1270,63,2.25
1271,63,2.23
1272,62,2.26
1273,62,2.27
1274,62,2.28
1275,63,2.28
1276,62,2.21
1277,62,2.23
1278,62,2.25
1279,61,2.25
1280,61,2.23
1281,61,2.2
1282,62,2.21
1283,62,2.24
1284,62,2.23
1285,62,2.23
1286,62,2.23
1287,62,2.22
1288,61,2.22
1289,61,2.22
1290,61,2.21
1291,61,2.21
1292,60,2.2
1293,60,2.2
1294,61,2.2
1295,61,2.2
1296,60,2.19
1297,60,2.15
1298,59,2.15
1299,58,2.17
1300,58,2.16
1301,59,2.16
1302,59,2.16
1303,60,2.15
1304,60,2.15
1305,59,2.15
1306,59,2.13
1307,59,2.14
1308,60,2.17
1309,60,2.18
1310,61,2.19
1311,61,2.2
1312,61,2.19
1313,60,2.19
1314,60,2.18
1315,58,2.14
1316,57,2.15
1317,56,2.15
1318,55,2.15
