time,HeartRate,SkinResponse
159,67,2.07
160,66,2.06
161,65,2.07
162,65,2.07
163,64,2.06
164,64,2.05
165,63,2.05
166,62,2.05
167,63,2.06
168,63,2.12
169,64,2.18
170,64,2.2
171,63,2.2
172,62,2.19
173,61,2.17
174,60,2.16
175,59,2.14
176,59,2.13
177,60,2.11
178,60,2.1
179,61,2.09
180,60,2.08
181,60,2.08
182,59,2.07
183,58,2.16
184,58,2.27
185,59,2.33
186,59,2.34
187,60,2.33
188,60,2.31
189,60,2.29
190,59,2.27
191,58,2.25
192,57,2.23
193,57,2.22
194,57,2.21
195,58,2.21
196,59,2.25
197,60,2.29
198,61,2.3
199,61,2.3
200,61,2.28
201,62,2.27
202,63,2.26
203,64,2.26
204,65,2.26
205,66,2.23
206,66,2.22
207,66,2.2
208,65,2.2
209,65,2.2
210,65,2.2
211,65,2.19
212,65,2.18
213,66,2.17
214,67,2.16
215,67,2.15
216,66,2.14
217,65,2.14
218,64,2.14
219,63,2.14
220,63,2.16
221,63,2.23
222,63,2.27
223,63,2.27
224,64,2.25
225,64,2.23
226,65,2.21
227,65,2.19
228,65,2.18
229,66,2.17
230,65,2.17
231,65,2.17
232,65,2.16
233,66,2.14
234,67,2.13
235,68,2.12
236,68,2.12
237,68,2.11
238,68,2.11
239,68,2.13
240,67,2.16
241,66,2.17
242,66,2.18
243,65,2.17
244,65,2.16
245,64,2.15
246,63,2.14
247,63,2.14
248,63,2.13
249,64,2.12
250,65,2.11
251,65,2.11
252,65,2.1
253,65,2.1
254,65,2.1
255,66,2.1
256,66,2.1
257,65,2.09
258,65,2.08
259,64,2.08
260,64,2.07
261,63,2.07
262,63,2.06
263,64,2.05
264,65,2.05
265,65,2.05
266,66,2.09
267,66,2.14
268,66,2.17
269,66,2.17
270,66,2.19
271,66,2.22
272,66,2.22
273,66,2.21
274,66,2.19
275,66,2.17
276,66,2.15
277,66,2.16
278,67,2.16
279,67,2.16
280,68,2.14
281,67,2.13
282,67,2.12
283,66,2.11
284,64,2.1
285,63,2.09
286,62,2.08
287,62,2.09
288,62,2.14
289,62,2.18
290,61,2.19
291,61,2.18
292,60,2.17
293,60,2.18
294,60,2.23
295,60,2.25
296,61,2.26
297,62,2.26
298,63,2.28
299,64,2.32
300,65,2.33
301,65,2.32
302,66,2.31
303,66,2.34
304,65,2.42
305,65,2.45
306,64,2.47
307,63,2.47
308,63,2.47
309,63,2.53
310,64,2.56
311,65,2.6
312,65,2.64
313,66,2.64
314,67,2.65
315,69,2.63
316,70,2.6
317,70,2.65
318,70,2.71
319,68,2.72
320,67,2.71
321,66,2.67
322,65,2.63
323,65,2.61
324,66,2.59
325,67,2.58
326,67,2.63
327,68,2.7
328,68,2.74
329,69,2.74
330,70,2.82
331,70,2.9
332,70,2.9
333,69,2.89
334,70,2.93
335,72,2.95
336,74,2.98
337,76,2.97
338,77,2.94
339,77,2.89
340,77,2.84
341,77,2.81
342,78,2.79
343,79,2.82
344,80,2.92
345,81,2.99
346,82,3.02
347,81,2.99
348,81,2.94
349,79,2.92
350,78,2.91
351,76,2.9
352,76,2.97
353,78,3.02
354,79,3.03
355,80,3.03
356,80,3.01
357,78,2.98
358,77,2.94
359,75,2.9
360,75,2.88
361,75,2.89
362,76,2.91
363,76,2.9
364,76,2.88
365,77,2.86
366,78,2.86
367,79,2.87
368,78,2.94
369,78,2.96
370,76,2.94
371,74,2.92
372,73,2.9
373,73,2.88
374,72,2.87
375,70,2.89
376,69,2.91
377,67,2.9
378,66,2.92
379,66,2.96
380,66,2.95
381,67,2.92
382,68,2.89
383,69,2.86
384,69,2.86
385,69,2.95
386,68,3.0
387,67,3.02
388,66,3.06
389,66,3.05
390,65,3.03
391,65,2.99
392,64,2.94
393,63,2.94
394,63,3.08
395,63,3.14
396,64,3.15
397,65,3.16
398,65,3.15
399,66,3.16
400,66,3.17
401,67,3.14
402,67,3.1
403,66,3.06
404,66,3.04
405,65,3.07
406,65,3.18
407,65,3.23
408,65,3.21
409,65,3.18
410,66,3.16
411,66,3.25
412,65,3.28
413,64,3.24
414,65,3.2
415,66,3.16
416,68,3.1
417,70,3.06
418,71,3.03
419,72,3.0
420,71,2.98
421,70,2.97
422,68,2.95
423,67,2.94
424,66,2.93
425,67,2.92
426,68,2.91
427,69,2.89
428,69,2.88
429,69,2.87
430,68,2.86
431,66,2.86
432,65,2.86
433,64,2.86
434,64,2.85
435,64,2.85
436,63,2.84
437,63,2.85
438,62,2.86
439,61,2.87
440,61,2.86
441,61,2.85
442,62,2.84
443,63,2.83
444,63,2.84
445,63,2.84
446,63,2.84
447,64,2.83
448,64,2.83
449,64,2.82
450,64,2.82
451,64,2.81
452,64,2.82
453,63,2.82
454,63,2.82
455,62,2.83
456,62,2.89
457,62,2.93
458,63,2.97
459,63,3.05
460,64,3.08
461,63,3.06
462,63,3.05
463,63,3.07
464,63,3.09
465,63,3.08
466,63,3.15
467,63,3.21
468,63,3.23
469,63,3.25
470,63,3.25
471,64,3.23
472,64,3.19
473,65,3.15
474,65,3.11
475,66,3.15
476,66,3.21
477,66,3.22
478,65,3.24
479,65,3.23
480,65,3.19
481,65,3.15
482,64,3.12
483,64,3.08
484,64,3.06
485,64,3.11
486,64,3.21
487,64,3.24
488,64,3.24
489,64,3.23
490,64,3.21
491,64,3.19
492,64,3.16
493,64,3.13
494,65,3.09
495,65,3.08
496,65,3.07
497,66,3.06
498,66,3.04
499,66,3.03
500,67,3.04
501,67,3.04
502,68,3.04
503,69,3.03
504,70,3.02
505,70,3.0
506,70,3.02
507,69,3.04
508,68,3.06
509,68,3.06
510,68,3.05
511,68,3.04
512,67,3.03
513,66,3.09
514,65,3.16
515,63,3.17
516,62,3.16
517,62,3.15
518,62,3.11
519,63,3.08
520,64,3.04
521,65,3.02
522,65,3.0
523,66,2.98
524,67,2.96
525,67,2.95
526,68,2.95
527,68,2.95
528,69,2.94
529,68,2.93
530,68,2.91
531,67,2.91
532,65,2.91
533,64,2.91
534,63,2.9
535,62,2.9
536,61,2.89
537,61,2.88
538,61,2.88
539,61,2.87
540,61,2.86
541,62,2.86
542,62,2.85
543,62,2.85
544,62,2.85
545,61,2.85
546,61,2.84
547,61,2.84
548,61,2.83
549,61,2.83
550,61,2.83
551,61,2.82
552,61,2.82
553,62,2.82
554,61,2.82
555,61,2.82
556,60,2.82
557,61,2.81
558,62,2.83
559,62,2.84
560,62,2.83
561,63,2.83
562,64,2.82
563,66,2.82
564,67,2.82
565,68,2.81
566,69,2.81
567,68,2.81
568,67,2.8
569,65,2.79
570,64,2.79
571,64,2.78
572,65,2.78
573,65,2.78
574,66,2.78
575,66,2.78
576,66,2.78
577,66,2.77
578,65,2.77
579,65,2.77
580,64,2.76
581,63,2.76
582,61,2.75
583,60,2.75
584,60,2.77
585,61,2.78
586,61,2.77
587,62,2.78
588,62,2.81
589,62,2.83
590,61,2.83
591,61,2.82
592,60,2.81
593,59,2.8
594,59,2.79
595,59,2.78
596,61,2.77
597,62,2.76
598,63,2.75
599,63,2.74
600,64,2.73
601,64,2.73
602,64,2.72
603,63,2.72
604,62,2.71
605,62,2.71
606,62,2.71
607,63,2.7
608,62,2.69
609,62,2.69
610,61,2.69
611,61,2.68
612,60,2.68
613,59,2.68
614,59,2.67
615,60,2.67
616,61,2.66
617,61,2.66
618,62,2.66
619,62,2.65
620,62,2.65
621,62,2.64
622,61,2.64
623,61,2.64
624,61,2.64
625,60,2.63
626,60,2.63
627,60,2.63
628,61,2.62
629,61,2.62
630,62,2.61
631,62,2.61
632,62,2.62
633,61,2.62
634,62,2.69
635,63,2.82
636,64,2.9
637,66,2.92
638,66,2.91
639,67,2.9
640,67,2.88
641,68,2.85
642,69,2.82
643,71,2.82
644,71,2.87
645,72,3.0
646,72,3.03
647,73,3.03
648,72,3.02
649,71,3.0
650,70,2.96
651,69,2.93
652,69,2.9
653,68,2.88
654,68,2.85
655,68,2.84
656,69,2.84
657,69,2.9
658,69,2.92
659,68,2.92
660,68,2.9
661,68,2.89
662,68,2.9
663,69,2.89
664,69,2.88
665,69,2.86
666,69,2.84
667,69,2.82
668,69,2.81
669,69,2.79
670,70,2.78
671,71,2.78
672,72,2.78
673,73,2.78
674,74,2.78
675,75,2.78
676,74,2.77
677,73,2.76
678,71,2.79
679,69,2.85
680,67,2.89
681,65,2.91
682,64,3.02
683,64,3.07
684,64,3.08
685,65,3.09
686,66,3.1
687,67,3.15
688,68,3.16
689,68,3.15
690,68,3.13
691,67,3.1
692,67,3.06
693,67,3.04
694,68,3.09
695,69,3.12
696,71,3.11
697,72,3.1
698,73,3.08
699,74,3.07
700,73,3.05
701,73,3.03
702,72,3.02
703,71,3.0
704,70,2.99
705,69,2.98
706,68,2.99
707,68,2.99
708,68,3.03
709,68,3.09
710,69,3.11
711,68,3.11
712,67,3.09
713,65,3.08
714,64,3.06
715,64,3.03
716,65,3.01
717,66,3.0
718,66,3.05
719,67,3.13
720,68,3.15
721,69,3.14
722,70,3.15
723,71,3.17
724,73,3.16
725,73,3.14
726,73,3.12
727,72,3.09
728,72,3.09
729,73,3.12
730,73,3.16
731,74,3.16
732,74,3.14
733,74,3.14
734,74,3.23
735,74,3.27
736,74,3.31
737,75,3.37
738,75,3.37
739,75,3.34
740,76,3.33
741,76,3.31
742,76,3.27
743,76,3.31
744,75,3.4
745,73,3.41
746,72,3.39
747,72,3.36
748,73,3.34
749,74,3.31
750,75,3.31
751,76,3.44
752,76,3.54
753,74,3.53
754,73,3.52
755,71,3.57
756,70,3.57
757,70,3.56
758,70,3.54
759,71,3.5
760,71,3.45
761,72,3.41
762,72,3.37
763,73,3.35
764,77,3.42
765,79,3.53
766,79,3.55
767,79,3.56
768,77,3.64
769,76,3.64
770,74,3.63
771,73,3.67
772,71,3.66
773,71,3.63
774,71,3.56
775,72,3.5
776,73,3.46
777,73,3.43
778,74,3.42
779,74,3.41
780,74,3.4
781,73,3.38
782,73,3.38
783,73,3.42
784,73,3.44
785,74,3.43
786,75,3.41
787,75,3.4
788,75,3.38
789,73,3.37
790,72,3.37
791,70,3.36
792,69,3.35
793,70,3.33
794,71,3.31
795,73,3.3
796,73,3.29
797,73,3.28
798,72,3.28
799,70,3.3
800,69,3.31
801,67,3.32
802,66,3.38
803,66,3.4
804,66,3.38
805,66,3.36
806,67,3.34
807,67,3.33
808,68,3.32
809,69,3.31
810,70,3.31
811,70,3.3
812,70,3.3
813,70,3.29
814,70,3.29
815,69,3.28
816,69,3.28
817,69,3.28
818,69,3.28
819,69,3.32
820,69,3.37
821,69,3.37
822,68,3.35
823,67,3.34
824,66,3.32
825,66,3.35
826,67,3.37
827,67,3.36
828,67,3.34
829,67,3.33
830,68,3.32
831,69,3.31
832,70,3.31
833,71,3.31
834,70,3.3
835,70,3.29
836,69,3.29
837,68,3.34
838,68,3.5
839,69,3.56
840,70,3.53
841,71,3.49
842,70,3.47
843,69,3.48
844,68,3.51
845,68,3.49
846,68,3.46
847,69,3.43
848,69,3.4
849,70,3.42
850,71,3.47
851,72,3.46
852,73,3.43
853,73,3.4
854,73,3.38
855,72,3.36
856,71,3.35
857,72,3.33
858,73,3.33
859,74,3.33
860,75,3.33
861,74,3.31
862,73,3.29
863,72,3.31
864,70,3.33
865,68,3.37
866,67,3.4
867,67,3.39
868,67,3.36
869,67,3.35
870,66,3.34
871,65,3.32
872,64,3.3
873,64,3.28
874,65,3.27
875,66,3.35
876,67,3.59
877,68,3.71
878,70,3.71
879,71,3.63
880,72,3.6
881,72,3.67
882,72,3.7
883,71,3.66
884,71,3.63
885,70,3.66
886,69,3.68
887,68,3.76
888,68,3.73
889,67,3.65
890,66,3.58
891,65,3.53
892,65,3.5
893,66,3.48
894,67,3.46
895,69,3.44
896,70,3.41
897,72,3.39
898,73,3.37
899,74,3.37
900,75,3.35
901,76,3.34
902,77,3.48
903,77,3.61
904,76,3.57
905,75,3.51
906,74,3.46
907,73,3.43
908,72,3.41
909,71,3.38
910,71,3.38
911,71,3.44
912,72,3.48
913,72,3.45
914,73,3.41
915,74,3.39
916,76,3.42
917,77,3.48
918,78,3.6
919,79,3.82
920,77,3.85
921,76,3.82
922,75,3.74
923,75,3.66
924,76,3.61
925,78,3.57
926,78,3.55
927,78,3.54
928,76,3.52
929,75,3.5
930,74,3.48
931,73,3.47
932,73,3.44
933,73,3.43
934,74,3.42
935,75,3.4
936,77,3.39
937,77,3.38
938,77,3.4
939,77,3.46
940,75,3.61
941,74,3.75
942,72,3.73
943,71,3.67
944,69,3.63
945,68,3.63
946,68,3.61
947,67,3.59
948,67,3.56
949,67,3.61
950,68,3.72
951,69,3.73
952,70,3.67
953,72,3.62
954,73,3.57
955,74,3.54
956,75,3.52
957,74,3.5
958,74,3.48
959,73,3.47
960,71,3.45
961,72,3.44
962,73,3.45
963,74,3.48
964,75,3.52
965,76,3.63
966,75,3.64
967,74,3.58
968,73,3.67
969,71,3.9
970,69,3.9
971,67,3.8
972,66,3.71
973,66,3.66
974,67,3.62
975,68,3.6
976,69,3.64
977,70,3.81
978,70,3.92
979,70,3.89
980,69,3.79
981,69,3.78
982,69,3.88
983,69,3.84
984,69,3.74
985,70,3.78
986,72,3.93
987,74,3.92
988,75,4.02
989,76,4.01
990,77,3.89
991,79,3.81
992,81,3.87
993,84,4.15
994,86,4.23
995,88,4.24
996,89,4.23
997,89,4.13
998,88,4.04
999,86,4.05
1000,84,4.13
1001,83,4.06
1002,81,3.98
1003,80,3.94
1004,79,3.94
1005,78,3.9
1006,77,3.91
1007,75,4.03
1008,74,4.02
1009,74,3.98
1010,75,3.92
1011,77,3.92
1012,78,3.91
1013,78,4.04
1014,78,4.12
1015,76,4.14
1016,76,4.24
1017,75,4.15
1018,75,4.04
1019,74,3.99
1020,73,3.95
1021,71,3.95
1022,70,4.06
1023,70,4.02
1024,70,3.94
1025,69,3.96
1026,69,3.93
1027,68,3.88
1028,68,3.87
1029,68,3.98
1030,69,3.99
1031,68,4.0
1032,68,3.98
1033,68,3.93
1034,68,3.88
1035,69,3.85
1036,69,3.88
1037,69,3.91
1038,70,3.87
1039,70,3.84
1040,71,3.8
1041,71,3.79
1042,71,3.8
1043,71,3.86
1044,70,3.85
1045,70,3.81
1046,71,3.78
1047,72,3.76
1048,74,3.74
1049,76,3.72
1050,78,3.71
1051,78,3.71
1052,78,3.74
1053,77,3.73
1054,76,3.92
1055,75,4.15
1056,74,4.11
1057,73,4.0
1058,72,3.92
1059,72,3.9
1060,72,3.88
1061,72,3.86
1062,72,3.83
1063,70,3.8
1064,69,3.78
1065,67,3.75
1066,66,3.89
1067,65,4.05
1068,65,4.01
1069,65,3.92
1070,66,3.86
1071,66,3.84
1072,65,3.83
1073,65,3.81
1074,66,3.79
1075,67,3.77
1076,68,3.74
1077,69,3.73
1078,69,3.73
1079,68,3.72
1080,69,3.7
1081,70,3.7
1082,72,3.69
1083,72,3.66
1084,72,3.66
1085,71,3.71
1086,71,3.71
1087,71,3.68
1088,70,3.65
1089,69,3.64
1090,68,3.66
1091,67,3.66
1092,66,3.75
1093,66,3.89
1094,66,3.97
1095,66,3.95
1096,67,3.9
1097,67,4.1
1098,68,4.23
1099,67,4.15
1100,67,4.07
1101,66,4.07
1102,65,4.03
1103,65,3.96
1104,66,3.95
1105,67,3.93
1106,68,3.89
1107,70,3.85
1108,72,3.85
1109,73,3.84
1110,75,3.82
1111,76,3.8
1112,77,3.76
1113,79,3.74
