time,HeartRate,SkinResponse
554,100,8.53
555,102,8.62
556,105,8.79
557,111,8.67
558,114,8.62
559,117,8.7
560,119,8.61
561,121,8.58
562,122,8.77
563,122,8.73
564,123,8.6
565,123,8.64
566,123,8.8
567,124,8.62
568,124,8.57
569,125,8.79
570,125,9.0
571,125,8.84
572,124,8.61
573,124,8.58
574,122,8.63
575,121,8.64
576,119,8.59
577,117,8.54
578,115,8.58
579,115,8.47
580,115,8.62
581,115,8.55
582,115,8.42
583,115,8.41
584,115,8.41
585,115,8.38
586,115,8.37
587,115,8.34
588,115,8.3
589,115,8.28
590,115,8.22
591,115,8.22
592,115,8.19
593,115,8.26
594,115,8.28
595,115,8.22
596,115,8.3
597,117,8.35
598,118,8.26
599,118,8.2
600,117,8.24
601,116,8.28
602,115,8.34
603,114,8.33
604,114,8.63
605,114,8.67
606,115,8.58
607,115,8.84
608,116,8.85
609,116,8.79
610,115,8.79
611,115,8.8
612,114,8.94
613,113,8.89
614,112,8.9
615,112,8.84
616,111,8.7
617,111,8.69
618,111,8.7
619,111,8.64
620,113,8.59
621,115,8.53
622,117,8.5
623,118,8.49
624,119,8.44
625,118,8.42
626,118,8.44
627,117,8.43
628,116,8.4
629,115,8.38
630,113,8.44
631,112,8.45
632,111,8.48
633,111,8.57
634,110,8.57
635,110,8.42
636,109,8.18
637,109,8.24
638,109,8.47
639,109,8.41
640,108,8.41
641,108,8.31
642,107,8.4
643,106,8.43
644,106,8.33
645,105,8.45
646,104,8.42
647,103,8.43
648,102,8.42
649,102,8.36
650,103,8.31
651,103,8.27
652,102,8.24
653,101,8.22
654,101,8.19
655,102,8.18
656,104,8.15
657,105,8.15
658,107,8.14
659,107,8.1
660,107,8.05
661,106,8.06
662,105,8.05
663,105,8.06
664,106,8.07
665,108,8.07
666,110,8.06
667,112,8.09
668,114,8.27
669,116,8.19
670,116,8.16
671,116,8.18
672,116,8.19
673,115,8.36
674,114,8.32
675,115,8.2
676,116,8.23
677,117,8.4
678,117,8.4
679,117,8.29
680,116,8.29
681,115,8.47
682,114,8.42
683,113,8.41
684,113,8.38
685,115,8.36
686,117,8.33
687,119,8.3
688,121,8.28
689,121,8.27
690,122,8.33
691,121,8.29
692,120,8.27
693,118,8.29
694,116,8.34
695,113,8.35
696,111,8.35
697,110,8.29
698,110,8.44
699,110,8.39
700,111,8.39
701,110,8.8
702,110,8.86
703,111,8.75
704,112,8.69
705,113,8.75
706,114,8.8
707,115,8.77
708,116,8.71
709,116,8.66
710,117,8.68
711,116,8.7
712,116,8.67
713,115,8.69
714,114,9.03
715,114,8.9
716,114,8.72
717,113,8.88
718,113,8.91
719,112,8.77
720,111,8.7
721,110,8.66
722,110,8.74
723,110,8.83
724,110,8.73
725,111,8.75
726,113,8.78
727,113,8.69
728,114,8.71
729,113,8.84
730,113,8.78
731,112,8.93
732,111,8.79
733,110,8.89
734,109,8.93
735,109,8.82
736,110,8.71
737,111,8.75
738,112,8.82
739,114,9.05
740,115,8.95
741,116,9.18
742,117,9.29
743,116,9.66
744,116,9.86
745,115,9.73
746,115,9.71
747,114,9.85
748,114,10.43
749,114,10.28
750,114,9.96
751,113,10.1
752,113,10.03
753,113,9.88
754,115,9.83
755,115,10.01
756,115,10.06
757,115,9.77
758,114,9.62
759,113,9.6
760,112,9.56
761,110,9.65
762,109,9.65
763,107,9.73
764,106,9.54
765,105,9.33
766,104,9.26
767,103,9.25
768,102,9.39
769,101,9.21
770,100,9.16
771,100,9.09
772,99,9.1
773,98,9.24
774,98,9.18
775,98,9.03
776,98,8.97
777,99,8.94
778,100,8.91
779,102,8.98
780,103,9.03
781,104,9.13
782,103,9.2
783,103,9.13
784,102,9.03
785,101,8.94
786,100,8.94
787,98,9.09
788,97,8.95
789,95,8.85
790,94,8.87
791,93,8.93
792,92,8.9
793,92,8.84
794,91,8.87
795,90,9.0
796,89,8.96
797,89,8.91
798,87,9.06
799,86,8.91
800,84,8.84
801,83,8.88
802,81,8.82
803,79,8.79
804,77,8.77
805,76,8.96
806,76,9.04
807,76,9.0
808,76,9.0
809,76,9.01
810,76,9.26
811,75,9.12
812,74,9.01
813,74,9.02
814,74,8.97
815,74,9.01
816,75,9.12
817,75,9.11
818,75,9.04
819,74,9.0
820,73,8.97
821,72,8.95
822,72,9.01
823,71,9.03
824,71,8.96
825,70,9.04
826,70,9.21
827,70,9.15
828,70,9.12
829,70,9.25
830,69,9.32
831,69,9.16
832,69,9.13
833,69,9.16
834,69,9.15
835,69,9.13
836,69,9.15
837,70,9.27
838,71,9.38
839,72,9.32
840,73,9.38
841,73,9.41
842,74,9.48
843,74,9.26
844,73,9.2
845,73,9.28
846,72,9.22
847,71,9.19
848,71,9.14
849,70,9.2
850,70,9.31
851,69,9.29
852,69,9.17
853,69,9.1
854,69,9.07
855,68,9.03
856,68,9.01
857,68,9.03
858,68,9.08
859,68,9.15
860,67,9.36
861,66,9.35
862,65,9.18
863,64,9.09
864,64,9.09
865,64,9.07
866,65,9.09
867,67,9.23
868,69,9.11
869,70,9.05
870,71,9.22
871,71,9.17
872,72,9.05
873,73,9.01
874,72,8.98
875,72,8.97
876,73,8.94
877,75,8.91
878,77,8.89
879,79,8.97
880,80,8.96
881,82,8.93
882,82,8.89
883,83,9.08
884,83,9.16
885,84,9.07
886,85,8.99
887,85,9.01
888,85,9.01
889,85,9.01
890,85,9.02
891,86,9.25
892,86,9.48
893,86,9.53
894,86,9.39
895,86,9.29
896,85,9.28
897,85,9.44
898,85,9.51
899,86,9.46
900,88,9.43
901,90,9.35
902,91,9.4
903,93,9.56
904,93,9.66
905,94,9.57
906,93,9.47
907,93,9.43
908,91,9.4
909,90,9.38
910,88,9.37
911,88,9.46
912,91,9.45
913,93,9.44
914,95,9.56
915,97,9.44
916,100,9.38
917,102,9.35
918,105,9.44
919,106,9.49
920,107,9.38
921,108,9.38
922,109,9.32
923,110,9.49
924,111,9.52
925,113,9.51
926,113,9.62
927,114,9.43
928,113,9.42
929,112,9.47
930,111,9.28
931,110,9.27
932,109,9.27
933,109,9.35
934,109,9.38
935,109,9.34
936,109,9.32
937,109,9.32
938,110,9.57
939,110,9.62
940,110,9.52
941,110,9.42
942,111,9.39
943,111,9.37
944,112,9.38
945,113,9.35
946,114,9.3
947,115,9.33
948,116,9.44
949,116,9.39
950,116,9.35
951,116,9.42
952,115,9.61
953,115,9.7
954,113,9.74
955,112,9.63
956,112,9.51
957,113,9.46
958,113,9.47
959,114,9.47
960,114,9.69
961,113,9.67
962,113,9.56
963,111,9.49
964,110,9.57
965,110,9.73
966,111,9.74
967,112,9.56
968,113,9.72
969,114,9.62
970,115,9.68
971,116,9.75
972,117,10.1
973,119,9.75
974,120,9.61
975,122,9.71
976,122,9.82
977,123,9.69
978,123,9.63
979,122,9.72
980,122,9.75
981,121,9.94
982,121,9.9
983,120,9.94
984,120,9.94
985,119,10.0
986,118,10.01
987,117,9.96
988,115,10.02
989,114,10.08
990,113,10.03
991,113,9.97
992,112,10.12
993,112,10.05
994,112,9.91
995,112,9.94
996,112,10.01
997,112,9.94
998,112,9.87
999,112,9.79
1000,113,9.8
1001,112,9.78
1002,112,9.78
1003,111,10.02
1004,110,9.95
1005,110,9.8
1006,111,9.73
1007,112,9.69
1008,112,9.86
1009,112,9.86
1010,111,9.93
1011,110,9.82
1012,109,9.61
1013,108,9.67
1014,108,9.63
1015,109,9.53
1016,110,9.53
1017,110,9.5
1018,111,9.48
1019,112,9.46
1020,113,9.43
1021,113,9.47
1022,114,9.48
1023,114,9.42
1024,114,9.38
1025,112,9.4
1026,111,9.3
1027,109,9.35
1028,108,9.5
1029,107,9.41
1030,105,9.57
1031,104,9.61
1032,103,9.5
1033,103,9.45
1034,103,9.48
1035,103,9.62
1036,104,9.49
1037,103,9.48
1038,103,9.55
1039,103,9.44
1040,103,9.48
1041,102,9.43
1042,102,9.35
1043,101,9.32
1044,101,9.3
1045,100,9.31
1046,99,9.37
1047,98,9.33
1048,98,9.31
1049,99,9.38
1050,99,9.5
1051,100,9.45
1052,100,9.37
1053,100,9.35
1054,100,9.39
1055,101,9.34
1056,102,9.31
1057,103,9.27
1058,104,9.25
1059,105,9.25
1060,106,9.26
1061,107,9.47
1062,108,9.44
1063,109,9.33
1064,109,9.29
1065,110,9.25
1066,110,9.28
1067,111,9.36
1068,110,9.65
1069,110,9.77
1070,110,9.86
1071,110,9.73
1072,110,9.71
1073,109,9.64
1074,108,9.59
1075,107,9.7
1076,107,9.62
1077,106,9.67
1078,105,9.64
1079,104,9.58
1080,104,9.56
1081,104,9.52
1082,105,9.53
1083,105,9.52
1084,105,9.63
1085,105,9.76
1086,105,9.86
1087,104,9.76
1088,104,9.52
1089,103,9.54
1090,103,9.76
1091,102,9.73
1092,101,9.57
1093,101,9.62
1094,101,9.6
1095,100,9.68
1096,100,9.89
1097,100,9.63
1098,100,9.51
1099,101,9.55
1100,102,9.56
1101,103,9.67
1102,104,9.57
1103,105,9.43
1104,106,9.46
1105,107,9.53
1106,108,9.42
1107,109,9.32
1108,110,9.27
1109,112,9.24
1110,113,9.21
1111,112,9.25
1112,111,9.26
1113,110,9.36
1114,109,9.43
1115,109,9.35
1116,110,9.24
1117,110,9.25
1118,110,9.34
1119,110,9.25
1120,109,9.16
1121,108,9.2
1122,107,9.12
1123,107,9.08
1124,106,9.05
1125,105,9.06
1126,105,9.02
1127,105,8.98
1128,106,8.97
1129,107,8.94
1130,108,8.89
1131,109,8.93
1132,110,8.94
1133,109,8.87
1134,109,8.87
1135,108,8.84
1136,107,8.86
1137,106,8.91
1138,107,9.11
1139,108,9.15
1140,109,8.97
1141,110,8.91
1142,112,8.99
1143,112,9.09
1144,113,9.14
1145,113,9.14
1146,113,9.15
1147,113,9.11
1148,113,9.04
1149,115,9.02
1150,115,9.06
1151,115,9.06
1152,115,9.04
1153,113,8.99
1154,112,8.99
1155,112,8.97
1156,112,8.96
1157,113,8.95
1158,114,8.96
1159,114,8.95
1160,113,9.09
1161,112,9.11
1162,111,9.04
1163,110,8.93
1164,110,9.02
1165,110,9.0
1166,110,8.97
1167,111,8.92
1168,110,8.93
1169,110,8.92
1170,109,8.9
1171,107,8.88
1172,106,8.87
1173,105,8.83
1174,104,8.78
1175,102,8.76
1176,101,8.77
1177,100,8.78
1178,100,8.76
1179,100,8.9
1180,100,9.0
1181,100,8.98
1182,101,8.98
1183,101,8.88
1184,101,8.83
1185,101,8.86
1186,100,8.83
1187,98,8.8
1188,96,8.78
1189,95,8.76
1190,94,8.65
1191,94,8.45
1192,95,8.51
1193,97,8.63
1194,99,8.59
1195,101,8.65
1196,104,8.65
1197,105,8.69
1198,106,8.78
1199,106,8.95
1200,104,8.95
1201,103,8.74
1202,102,8.71
1203,101,8.65
1204,101,8.59
1205,101,8.65
1206,100,8.63
1207,99,8.95
1208,97,8.98
1209,96,9.0
1210,95,9.02
1211,94,8.9
1212,94,8.79
1213,93,8.77
1214,93,9.09
1215,92,9.2
1216,91,9.24
1217,91,9.22
1218,90,9.01
1219,89,8.97
1220,88,8.98
1221,87,8.89
1222,86,8.89
1223,85,9.08
1224,85,9.08
1225,85,9.27
1226,85,9.1
1227,85,9.0
1228,84,9.13
1229,83,8.99
1230,83,8.93
1231,82,9.19
1232,82,9.13
1233,82,8.87
1234,81,8.74
1235,81,8.72
1236,80,8.87
1237,79,9.23
1238,78,9.22
1239,77,9.07
1240,76,9.2
1241,75,9.12
1242,74,9.05
1243,73,9.02
1244,73,8.99
1245,74,9.05
1246,74,9.01
1247,75,8.97
1248,76,8.97
1249,77,9.15
1250,78,9.02
1251,80,8.93
1252,81,9.0
1253,81,8.95
1254,82,8.89
1255,81,8.86
1256,81,8.9
1257,80,8.85
1258,79,8.91
1259,79,8.82
1260,79,8.78
1261,80,8.78
1262,80,8.79
1263,81,8.76
1264,81,8.76
1265,81,8.85
1266,80,8.88
1267,80,9.01
1268,80,8.87
1269,80,8.78
1270,79,8.7
1271,78,8.64
1272,78,8.58
1273,77,8.55
1274,76,8.55
1275,75,8.54
1276,74,8.61
1277,73,8.72
1278,72,8.94
1279,71,8.92
1280,71,8.97
1281,71,8.87
1282,71,8.89
1283,71,8.88
1284,72,8.8
1285,72,8.85
1286,72,8.75
1287,72,8.68
1288,72,8.74
1289,72,8.77
1290,71,8.7
1291,71,8.59
1292,70,8.64
1293,68,8.67
1294,67,8.74
1295,66,8.69
1296,66,8.64
1297,65,8.45
1298,65,8.49
