time,HeartRate,SkinResponse
580,73,2.08
581,75,2.07
582,77,2.07
583,79,2.06
584,81,2.06
585,83,2.06
586,84,2.06
587,86,2.06
588,86,2.11
589,86,2.15
590,86,2.16
591,85,2.14
592,84,2.12
593,83,2.1
594,82,2.08
595,80,2.07
596,79,2.06
597,77,2.05
598,75,2.05
599,74,2.14
600,72,2.21
601,72,2.22
602,73,2.19
603,73,2.16
604,73,2.14
605,72,2.12
606,72,2.1
607,72,2.09
608,72,2.08
609,72,2.08
610,72,2.11
611,72,2.11
612,72,2.1
613,72,2.1
614,72,2.11
615,72,2.18
616,72,2.25
617,72,2.25
618,71,2.23
619,71,2.19
620,71,2.17
621,71,2.28
622,71,2.35
623,71,2.35
624,71,2.3
625,72,2.25
626,73,2.22
627,74,2.2
628,75,2.18
629,76,2.16
630,75,2.15
631,75,2.15
632,74,2.17
633,73,2.17
634,73,2.16
635,72,2.14
636,72,2.13
637,71,2.12
638,71,2.12
639,71,2.11
640,71,2.12
641,71,2.13
642,71,2.18
643,71,2.24
644,71,2.26
645,71,2.28
646,71,2.31
647,71,2.32
648,72,2.36
649,72,2.37
650,72,2.34
651,72,2.29
652,72,2.26
653,72,2.24
654,72,2.22
655,72,2.21
656,72,2.27
657,72,2.35
658,72,2.35
659,72,2.33
660,72,2.32
661,73,2.29
662,73,2.27
663,73,2.25
664,73,2.23
665,73,2.3
666,74,2.49
667,75,2.57
668,77,2.66
669,78,2.74
670,80,2.72
671,82,2.64
672,84,2.55
673,86,2.53
674,87,2.68
675,87,2.71
676,86,2.67
677,84,2.61
678,83,2.55
679,82,2.51
680,82,2.5
681,83,2.59
682,83,2.61
683,83,2.58
684,83,2.53
685,82,2.49
686,81,2.49
687,80,2.58
688,79,2.62
689,79,2.59
690,80,2.56
691,80,2.53
692,80,2.53
693,80,2.5
694,79,2.48
695,79,2.46
696,79,2.48
697,78,2.53
698,78,2.51
699,77,2.49
700,76,2.46
701,75,2.43
702,74,2.42
703,74,2.4
704,74,2.39
705,73,2.41
706,73,2.44
707,72,2.55
708,72,2.6
709,72,2.58
710,72,2.53
711,72,2.49
712,72,2.46
713,72,2.43
714,72,2.41
715,71,2.41
716,71,2.41
717,70,2.4
718,69,2.4
719,69,2.39
720,70,2.38
721,70,2.37
722,71,2.36
723,72,2.36
724,73,2.37
725,74,2.37
726,74,2.36
727,75,2.35
728,75,2.34
729,75,2.33
730,75,2.34
731,74,2.41
732,74,2.44
733,74,2.43
734,73,2.41
735,73,2.43
736,73,2.53
737,72,2.57
738,72,2.56
739,71,2.53
740,71,2.49
741,70,2.48
742,70,2.6
743,69,2.67
744,69,2.65
745,68,2.66
746,68,2.63
747,68,2.57
748,69,2.52
749,69,2.49
750,69,2.46
751,69,2.47
752,70,2.52
753,72,2.52
754,74,2.49
755,75,2.47
756,77,2.46
757,78,2.44
758,78,2.43
759,77,2.41
760,77,2.4
761,78,2.39
762,80,2.38
763,82,2.37
764,84,2.36
765,86,2.35
766,88,2.34
767,88,2.34
768,89,2.33
769,88,2.33
770,87,2.33
771,86,2.32
772,86,2.34
773,85,2.38
774,85,2.39
775,86,2.39
776,87,2.43
777,88,2.6
778,87,2.65
779,87,2.62
780,86,2.56
781,85,2.5
782,85,2.46
783,84,2.43
784,84,2.41
785,82,2.4
786,81,2.39
787,80,2.39
788,78,2.39
789,77,2.39
790,76,2.37
791,76,2.37
792,75,2.4
793,74,2.48
794,73,2.5
795,72,2.55
796,71,2.65
797,70,2.8
798,70,2.87
799,70,2.93
800,69,3.05
801,69,3.09
802,68,3.04
803,68,3.02
804,68,3.06
805,68,3.16
806,68,3.12
807,67,3.07
808,67,3.0
809,67,2.97
810,67,3.2
811,67,3.25
812,68,3.19
813,68,3.09
814,68,3.06
815,68,3.15
816,67,3.19
817,65,3.12
818,64,3.03
819,61,3.2
820,59,3.27
821,57,3.18
822,54,3.06
823,52,2.96
824,50,2.88
825,48,2.84
826,47,2.84
827,46,2.82
828,47,2.77
829,48,2.74
830,49,2.73
831,50,2.76
832,51,2.76
833,52,2.75
834,54,2.78
835,55,2.82
836,56,2.82
837,57,2.78
838,56,2.78
839,56,2.81
840,56,2.8
841,57,2.78
842,57,2.75
843,58,2.72
844,59,2.71
845,61,2.7
846,62,2.76
847,64,2.77
848,66,2.76
849,67,2.76
850,68,2.73
851,68,2.72
852,67,2.72
853,67,2.71
854,65,2.7
855,64,2.71
856,62,2.7
857,61,2.67
858,59,2.66
859,58,2.64
860,58,2.64
861,58,2.64
862,58,2.64
863,58,2.63
864,57,2.73
865,57,2.82
866,56,2.82
867,54,2.79
868,53,2.76
869,52,2.75
870,51,2.75
871,51,2.73
872,51,2.71
873,51,2.69
874,51,2.67
875,51,2.67
876,53,2.67
877,54,2.68
878,56,2.87
879,56,3.03
880,56,3.05
881,55,3.0
882,55,2.92
883,54,2.86
884,54,2.82
885,53,2.78
886,51,2.74
887,50,2.72
888,49,2.71
889,48,2.69
890,47,2.68
891,46,2.66
892,46,2.67
893,46,2.68
894,46,2.68
895,46,2.67
896,46,2.66
897,47,2.64
898,47,2.63
899,47,2.61
900,47,2.61
901,47,2.61
902,47,2.59
903,47,2.59
904,48,2.67
905,49,2.87
906,50,2.99
907,51,3.17
908,53,3.22
909,53,3.18
910,53,3.08
911,53,2.98
912,53,2.89
913,53,2.84
914,54,2.81
915,55,2.81
916,57,2.83
917,57,2.83
918,57,2.81
919,56,2.8
920,55,2.81
921,54,2.8
922,55,2.79
923,56,2.76
924,58,2.73
925,60,2.7
926,62,2.68
927,64,2.74
928,66,2.83
929,67,2.84
930,68,2.8
931,69,2.76
932,69,2.78
933,70,2.84
934,71,2.85
935,72,2.82
936,74,2.77
937,75,2.73
938,76,2.69
939,78,2.67
940,78,2.65
941,78,2.64
942,77,2.62
943,77,2.62
944,76,2.58
945,75,2.6
946,75,2.58
947,75,2.56
948,75,2.55
949,75,2.56
950,75,2.6
951,75,2.62
952,74,2.61
953,74,2.59
954,73,2.59
955,73,2.57
956,72,2.55
957,72,2.55
958,72,2.54
959,72,2.54
960,72,2.53
961,72,2.53
962,72,2.52
963,72,2.51
964,73,2.5
965,73,2.48
966,73,2.49
967,73,2.5
968,74,2.52
969,74,2.5
970,74,2.51
971,74,2.51
972,73,2.51
973,73,2.5
974,72,2.5
975,72,2.49
976,72,2.49
977,73,2.49
978,74,2.49
979,74,2.53
980,75,2.54
981,75,2.54
982,75,2.53
983,75,2.52
984,74,2.52
985,74,2.52
986,73,2.51
987,73,2.51
988,72,2.5
989,72,2.5
990,71,2.49
991,71,2.49
992,71,2.49
993,72,2.49
994,73,2.48
995,75,2.48
996,76,2.48
997,76,2.48
998,75,2.48
999,75,2.47
1000,74,2.47
1001,74,2.46
1002,73,2.48
1003,73,2.5
1004,72,2.5
1005,72,2.5
1006,72,2.53
1007,71,2.59
1008,71,2.63
1009,72,2.64
1010,73,2.62
1011,73,2.6
1012,73,2.58
1013,73,2.56
1014,72,2.54
1015,72,2.53
1016,72,2.52
1017,72,2.51
1018,73,2.5
1019,74,2.5
1020,75,2.49
1021,77,2.48
1022,78,2.48
1023,79,2.48
1024,80,2.47
1025,81,2.47
1026,81,2.46
1027,80,2.46
1028,79,2.46
1029,78,2.45
1030,76,2.45
1031,74,2.45
1032,73,2.44
1033,73,2.45
1034,74,2.44
1035,75,2.44
1036,77,2.42
1037,79,2.41
1038,80,2.41
1039,82,2.4
1040,83,2.4
1041,85,2.4
1042,86,2.4
1043,87,2.4
1044,87,2.39
1045,87,2.38
1046,86,2.38
1047,86,2.38
1048,85,2.37
1049,84,2.37
1050,83,2.31
1051,82,2.36
1052,81,2.38
1053,81,2.44
1054,81,2.41
1055,81,2.39
1056,80,2.38
1057,80,2.37
1058,79,2.37
1059,78,2.36
1060,77,2.36
1061,76,2.36
1062,75,2.36
1063,75,2.36
1064,76,2.35
1065,77,2.36
1066,78,2.41
1067,80,2.43
1068,80,2.44
1069,80,2.43
1070,79,2.42
1071,78,2.41
1072,77,2.4
1073,76,2.39
1074,73,2.38
1075,72,2.37
1076,72,2.37
1077,72,2.37
1078,72,2.38
1079,72,2.38
1080,72,2.37
1081,73,2.37
1082,74,2.37
1083,75,2.36
1084,76,2.35
1085,77,2.35
1086,77,2.34
1087,78,2.34
1088,78,2.33
1089,78,2.33
1090,78,2.33
1091,77,2.32
1092,77,2.32
1093,76,2.31
1094,76,2.31
1095,76,2.3
1096,77,2.31
1097,78,2.32
1098,79,2.32
1099,80,2.32
1100,81,2.31
1101,81,2.31
1102,82,2.3
1103,82,2.3
1104,82,2.29
1105,82,2.29
1106,81,2.29
1107,80,2.29
1108,79,2.28
1109,79,2.28
1110,78,2.27
1111,77,2.27
1112,76,2.27
1113,75,2.27
1114,73,2.26
1115,72,2.26
1116,72,2.26
1117,72,2.26
1118,71,2.25
1119,71,2.25
1120,72,2.25
1121,73,2.25
1122,74,2.25
1123,75,2.25
1124,75,2.24
1125,76,2.24
1126,75,2.29
1127,75,2.34
1128,74,2.37
1129,73,2.41
1130,72,2.5
1131,71,2.55
