time,HeartRate,SkinResponse
0,85,1.76
1,85,1.84
2,85,1.9
3,85,1.96
4,86,1.99
5,86,2.0
6,85,2.04
7,84,2.08
8,82,2.09
9,81,2.1
10,81,2.11
11,81,2.12
12,81,2.17
13,80,2.2
14,80,2.19
15,78,2.17
16,77,2.16
17,75,2.14
18,75,2.19
19,76,2.26
20,76,2.28
21,76,2.25
22,76,2.23
23,74,2.19
24,73,2.18
25,73,2.2
26,73,2.19
27,74,2.17
28,74,2.15
29,73,2.15
30,73,2.19
31,72,2.3
32,71,2.39
33,71,2.43
34,70,2.45
35,69,2.42
36,69,2.4
37,69,2.4
38,69,2.43
39,70,2.44
40,71,2.43
41,72,2.4
42,73,2.4
43,74,2.39
44,74,2.36
45,74,2.34
46,75,2.37
47,76,2.38
48,78,2.37
49,80,2.36
50,81,2.34
51,83,2.32
52,85,2.31
53,86,2.31
54,86,2.31
55,86,2.31
56,86,2.31
57,86,2.34
58,86,2.36
59,87,2.38
60,86,2.37
61,85,2.34
62,83,2.32
63,82,2.34
64,79,2.35
65,77,2.33
66,75,2.31
67,74,2.34
68,73,2.36
69,72,2.36
70,72,2.36
71,73,2.35
72,74,2.4
73,75,2.44
74,75,2.43
75,75,2.43
76,73,2.42
77,72,2.4
78,71,2.36
79,71,2.34
80,72,2.38
81,73,2.43
82,74,2.44
83,74,2.41
84,74,2.38
85,72,2.35
86,71,2.31
87,70,2.27
88,70,2.24
89,71,2.23
90,73,2.21
91,74,2.22
92,76,2.38
93,76,2.49
94,76,2.52
95,76,2.5
96,75,2.49
97,75,2.48
98,76,2.44
99,77,2.41
100,78,2.43
101,80,2.45
102,82,2.44
103,82,2.44
104,83,2.45
105,84,2.47
106,85,2.46
107,86,2.45
108,86,2.47
109,85,2.48
110,85,2.45
111,84,2.43
112,83,2.41
113,84,2.45
114,84,2.46
115,85,2.44
116,85,2.42
117,85,2.41
118,86,2.39
119,87,2.38
120,88,2.38
121,88,2.38
122,87,2.37
123,86,2.36
124,84,2.35
125,83,2.36
126,82,2.36
127,82,2.35
128,83,2.34
129,84,2.33
130,85,2.34
131,84,2.36
132,83,2.38
133,82,2.37
134,80,2.36
135,78,2.35
136,76,2.33
137,76,2.35
138,76,2.43
139,77,2.52
140,76,2.56
141,76,2.57
142,75,2.55
143,75,2.52
144,75,2.49
145,76,2.47
146,78,2.47
147,79,2.46
148,79,2.43
149,79,2.41
150,79,2.4
151,80,2.44
152,80,2.45
153,80,2.45
154,79,2.42
155,78,2.42
156,79,2.4
157,79,2.41
158,79,2.51
159,79,2.55
160,79,2.55
161,80,2.53
162,80,2.5
163,80,2.49
164,79,2.52
165,80,2.59
166,81,2.58
167,81,2.56
168,81,2.53
169,80,2.51
170,80,2.49
171,80,2.51
172,80,2.51
173,80,2.49
174,78,2.49
175,77,2.48
176,76,2.46
177,76,2.44
178,78,2.42
179,79,2.4
180,80,2.39
181,80,2.37
182,80,2.36
183,81,2.37
184,82,2.41
185,83,2.44
186,83,2.46
187,83,2.47
188,84,2.47
189,85,2.46
190,86,2.46
191,86,2.5
192,86,2.58
193,86,2.63
194,87,2.65
195,87,2.64
196,88,2.62
197,89,2.59
198,89,2.56
199,90,2.54
200,89,2.5
201,88,2.49
202,87,2.5
203,85,2.53
204,83,2.55
205,81,2.54
206,80,2.52
207,79,2.5
208,79,2.55
209,79,2.61
210,80,2.59
211,81,2.58
212,81,2.55
213,81,2.51
214,80,2.47
215,79,2.48
216,77,2.59
217,76,2.65
218,76,2.63
219,76,2.61
220,75,2.58
221,74,2.55
222,71,2.53
223,69,2.51
224,69,2.52
225,70,2.55
226,71,2.54
227,72,2.51
228,73,2.46
229,73,3.92
230,73,13.6
231,73,12.27
232,72,13.31
233,71,13.61
234,70,12.05
235,69,12.91
236,68,12.68
237,67,12.07
238,68,12.26
239,70,13.1
240,73,14.64
241,75,12.62
242,76,10.9
243,77,12.93
244,77,12.5
245,77,11.85
246,77,12.97
247,78,11.84
248,78,13.31
249,78,13.21
250,78,13.52
251,77,12.5
252,77,11.39
253,77,11.9
254,78,13.73
