time,HeartRate,SkinResponse
634,104,7.64
635,103,7.7
636,103,7.76
637,103,7.77
638,105,7.74
639,107,7.72
640,109,7.68
641,110,7.64
642,110,7.61
643,110,7.58
644,108,7.55
645,107,7.54
646,105,7.52
647,105,7.51
648,105,7.5
649,105,7.48
650,104,7.47
651,103,7.45
652,101,7.43
653,100,7.43
654,100,7.42
655,101,7.41
656,102,7.4
657,103,7.39
658,103,7.38
659,101,7.38
660,100,7.37
661,98,7.36
662,99,7.36
663,101,7.38
664,102,7.4
665,103,7.41
666,103,7.47
667,102,7.58
668,101,7.65
669,100,7.67
670,100,7.66
671,101,7.64
672,102,7.62
673,103,7.6
674,103,7.57
675,103,7.54
676,103,7.52
677,102,7.49
678,102,7.47
679,102,7.46
680,102,7.47
681,102,7.48
682,102,7.6
683,101,7.82
684,101,7.89
685,101,7.93
686,101,7.92
687,102,7.89
688,103,7.84
689,104,7.86
690,104,7.93
691,104,8.01
692,104,8.06
693,105,8.11
694,106,8.11
695,107,8.07
696,108,8.01
697,109,7.94
698,109,7.92
699,109,7.99
700,108,8.04
701,105,8.04
702,103,8.05
703,102,8.13
704,100,8.21
705,100,8.32
706,101,8.45
707,102,8.49
708,104,8.47
709,104,8.45
710,104,8.42
711,103,8.38
712,101,8.3
713,100,8.22
714,100,8.16
715,100,8.1
716,101,8.05
717,102,8.0
718,101,7.97
719,100,7.95
720,99,7.93
721,98,7.94
722,99,7.94
723,100,7.97
724,101,7.99
725,102,7.98
726,103,7.99
727,104,8.02
728,106,8.04
729,107,8.05
730,109,8.07
731,111,8.07
732,112,8.09
733,113,8.12
734,113,8.13
735,112,8.12
736,111,8.11
737,111,8.09
738,111,8.06
739,111,8.04
740,111,8.02
741,110,8.06
742,108,8.12
743,107,8.14
744,105,8.13
745,105,8.11
746,105,8.11
747,105,8.09
748,105,8.06
749,105,8.07
750,105,8.11
751,105,8.14
752,105,8.18
753,106,8.2
754,107,8.18
755,109,8.24
756,110,8.3
757,112,8.3
758,112,8.28
759,112,8.25
760,112,8.2
761,112,8.13
762,112,8.07
763,112,8.03
764,112,8.05
765,112,8.15
766,113,8.17
767,113,8.15
768,114,8.12
769,115,8.11
770,115,8.09
771,115,8.04
772,115,8.0
773,113,7.97
774,112,7.94
775,110,7.92
776,109,7.94
777,109,7.95
778,109,7.95
779,109,7.92
780,109,7.95
781,108,8.06
782,107,8.11
783,106,8.09
784,105,8.06
785,106,8.03
786,108,7.99
787,110,7.97
788,112,7.94
789,113,7.91
790,114,7.9
791,114,7.88
792,113,7.86
793,112,7.87
794,111,7.87
795,111,7.9
796,110,7.96
797,110,8.02
798,111,8.03
799,113,8.03
800,115,8.02
801,116,8.03
802,118,8.03
803,118,8.03
804,118,8.02
805,116,8.0
806,115,7.97
807,114,7.94
808,113,7.92
809,112,7.9
810,110,7.88
811,108,7.85
812,106,7.83
813,104,7.82
814,102,7.81
815,101,7.79
816,100,7.78
817,99,7.78
818,99,7.78
819,99,7.78
820,99,7.77
821,100,7.77
822,100,7.78
823,100,7.83
824,99,7.91
825,98,7.95
826,97,7.95
827,98,7.94
828,99,7.94
829,100,7.96
830,101,7.94
831,101,7.95
832,99,7.99
833,98,8.0
834,98,8.02
835,99,8.09
836,100,8.14
837,101,8.19
838,103,8.22
839,106,8.21
840,108,8.17
841,110,8.15
842,110,8.17
843,110,8.17
844,109,8.13
845,108,8.08
846,108,8.06
847,108,8.06
848,108,8.03
849,108,8.01
850,107,7.99
851,107,7.9
852,107,7.92
853,107,7.93
854,107,8.02
855,108,8.15
856,109,8.2
857,109,8.2
858,107,8.16
859,106,8.12
860,104,8.07
861,103,8.03
862,102,7.99
863,102,7.95
864,103,7.92
865,103,7.91
866,103,7.91
867,103,7.9
868,102,7.89
869,101,7.86
870,101,7.91
871,101,8.06
872,101,8.16
873,101,8.2
874,100,8.19
875,101,8.29
876,102,8.4
877,104,8.42
878,105,8.38
879,107,8.32
880,108,8.3
881,109,8.34
882,110,8.34
883,111,8.29
884,111,8.24
885,112,8.18
886,112,8.12
887,113,8.07
888,113,8.05
889,113,8.07
890,112,8.09
891,112,8.14
892,111,8.22
893,111,8.26
894,110,8.25
895,110,8.22
896,110,8.22
897,111,8.19
898,112,8.16
899,112,8.12
900,113,8.13
901,113,8.11
902,113,8.12
903,113,8.18
904,113,8.24
905,113,8.23
906,111,8.21
907,110,8.19
908,109,8.18
909,108,8.16
910,107,8.14
911,107,8.1
912,108,8.07
913,110,8.08
914,111,8.1
915,113,8.09
916,113,8.08
917,114,8.06
918,113,8.07
919,113,8.12
920,112,8.23
921,111,8.34
922,110,8.37
923,110,8.35
924,111,8.3
925,112,8.26
926,113,8.21
927,113,8.15
928,113,8.19
929,112,8.23
930,111,8.28
931,110,8.41
932,110,8.51
933,111,8.51
934,112,8.48
935,114,8.43
936,114,8.37
937,113,8.31
938,111,8.23
939,110,8.18
940,108,8.17
941,107,8.2
942,107,8.33
943,108,8.37
944,109,8.37
945,110,8.36
946,111,8.34
947,111,8.28
948,111,8.23
949,109,8.18
950,108,8.14
951,106,8.11
952,105,8.07
953,104,8.02
954,105,8.09
955,105,8.26
956,106,8.41
957,106,8.58
958,105,8.6
959,104,8.58
960,103,8.54
961,102,8.48
962,102,8.43
963,103,8.41
964,105,8.16
965,106,8.13
966,106,8.11
967,106,8.09
968,106,8.1
969,105,8.12
970,105,8.14
971,104,8.05
972,104,8.08
973,103,8.09
974,103,8.08
975,103,8.08
976,102,8.07
977,102,8.05
978,101,8.05
979,102,8.06
980,104,8.05
981,106,8.03
982,108,8.1
983,108,8.14
984,109,8.2
985,109,8.35
986,110,8.43
987,111,8.42
988,112,8.38
989,113,8.35
990,114,8.29
991,113,8.23
992,112,8.2
993,111,8.2
994,109,8.2
995,107,8.19
996,106,8.15
997,106,8.13
998,106,8.15
999,105,8.11
1000,105,8.09
1001,104,8.07
1002,102,8.01
1003,101,8.12
1004,99,8.18
1005,99,8.2
1006,101,8.2
1007,103,8.17
1008,104,8.22
1009,106,8.18
1010,107,8.14
1011,108,8.04
1012,108,8.1
1013,109,8.09
1014,109,8.07
1015,109,7.96
1016,109,8.03
1017,109,7.99
1018,109,8.05
1019,109,8.04
1020,110,8.05
1021,109,7.97
1022,109,8.05
1023,107,8.06
1024,106,8.04
1025,106,7.99
1026,106,7.91
1027,107,7.92
1028,107,7.87
1029,107,7.96
1030,106,8.0
1031,105,7.96
1032,104,8.09
1033,103,8.25
1034,102,8.27
1035,101,8.24
1036,101,8.21
1037,102,8.18
1038,104,8.17
1039,106,8.21
1040,107,8.17
1041,109,8.12
1042,109,8.02
1043,110,7.92
1044,109,7.93
1045,109,7.98
1046,108,7.97
1047,106,7.95
1048,105,7.91
1049,105,7.9
1050,104,7.87
1051,104,7.82
1052,103,7.87
1053,102,7.79
1054,101,7.81
1055,101,7.8
1056,100,7.81
1057,100,7.78
1058,100,7.84
1059,100,7.82
1060,101,7.82
1061,101,7.76
1062,102,7.79
1063,102,7.86
1064,102,8.04
1065,103,7.97
1066,102,8.14
1067,102,8.14
1068,101,8.07
1069,100,7.95
1070,99,8.08
1071,98,8.06
1072,99,7.99
1073,100,7.94
1074,101,7.97
1075,101,7.88
1076,102,7.9
1077,102,7.85
1078,101,7.79
1079,101,7.8
1080,101,7.79
1081,100,7.75
1082,100,7.88
1083,99,7.91
1084,98,7.88
1085,97,7.87
1086,97,7.92
1087,98,7.87
1088,99,7.82
1089,99,7.89
1090,99,7.92
1091,99,7.94
1092,98,7.95
1093,97,7.94
1094,94,8.01
1095,93,7.95
1096,91,8.04
1097,90,8.1
1098,89,8.14
1099,89,8.13
1100,89,8.14
1101,88,8.15
1102,88,8.1
1103,87,8.07
1104,87,8.04
1105,87,7.98
1106,88,7.98
1107,89,7.96
1108,91,7.95
1109,94,7.93
1110,96,7.92
1111,98,7.89
1112,99,7.87
1113,100,7.88
1114,102,7.87
1115,104,7.87
1116,105,7.87
1117,106,7.87
1118,106,7.87
1119,105,7.88
1120,104,7.85
1121,104,7.92
1122,104,7.91
1123,105,7.95
1124,105,7.98
1125,106,8.0
1126,107,8.04
1127,107,8.15
1128,107,8.26
1129,106,8.29
1130,105,8.28
1131,103,8.26
1132,102,8.21
1133,101,8.18
1134,101,8.14
1135,101,8.1
1136,102,8.07
1137,102,8.04
1138,102,8.08
1139,100,8.08
1140,99,8.07
1141,97,8.06
1142,96,8.04
1143,96,8.01
1144,96,8.01
1145,97,7.98
1146,98,7.96
1147,99,7.94
1148,99,7.93
1149,98,7.94
1150,97,7.93
1151,95,7.89
1152,94,7.86
1153,93,7.87
1154,92,7.92
1155,93,7.97
1156,94,7.99
1157,95,8.01
1158,96,8.03
1159,97,8.04
1160,98,8.02
