time,HeartRate,SkinResponse
222,84,6.2
223,85,6.23
224,85,6.18
225,85,6.08
226,86,6.2
227,86,6.24
228,87,6.15
229,87,6.08
230,87,6.07
231,86,6.25
232,86,6.29
233,84,6.22
234,83,6.13
235,82,6.18
236,81,6.2
237,81,6.4
238,82,6.43
239,84,6.31
240,87,6.26
241,89,6.24
242,91,6.18
243,91,6.28
244,91,6.54
245,91,6.66
246,92,6.71
247,93,6.63
248,95,6.56
249,96,6.6
250,97,6.89
251,96,6.94
252,96,6.96
253,94,7.04
254,93,7.15
255,92,7.26
256,92,7.3
257,92,7.4
258,93,7.38
259,94,7.23
260,95,7.1
261,95,7.14
262,94,7.2
263,94,7.24
264,94,7.22
265,94,7.27
266,95,7.37
267,95,7.27
268,96,7.19
269,97,7.38
270,98,7.46
271,99,7.3
272,100,7.29
273,100,7.35
274,100,7.35
275,101,7.41
276,103,7.56
277,105,7.54
278,105,7.42
279,105,7.3
280,104,7.57
281,103,7.6
282,101,7.69
283,100,7.87
284,100,7.9
285,100,7.87
286,100,7.97
287,101,8.02
288,102,8.0
289,102,7.91
290,103,7.87
291,102,7.75
292,102,7.59
293,101,7.53
294,100,7.54
295,99,7.77
296,98,7.81
297,97,7.75
298,96,7.61
299,97,7.52
300,98,7.62
301,99,7.7
302,99,7.61
303,99,7.5
304,97,7.51
305,96,7.49
306,94,7.46
307,92,7.49
308,91,7.6
309,91,7.75
310,90,7.7
311,90,7.59
312,89,7.54
313,89,7.47
314,89,7.48
315,89,7.42
316,89,7.55
317,91,7.56
318,91,7.54
319,91,7.69
320,91,7.6
321,90,7.6
322,90,7.72
323,88,7.62
324,87,7.74
325,86,7.8
326,84,7.82
327,83,7.75
328,83,7.61
329,84,7.62
330,86,7.64
331,86,7.57
332,87,7.51
333,87,7.51
334,86,7.54
335,86,7.53
336,85,7.49
337,85,7.54
338,86,7.58
339,87,7.6
340,88,7.57
341,88,7.5
342,87,7.55
343,87,7.54
344,86,7.51
345,86,7.54
346,86,7.66
347,87,7.66
348,88,7.72
349,88,7.77
350,88,7.66
351,87,7.65
352,86,7.9
353,85,7.81
354,84,7.62
355,84,7.58
356,84,7.57
357,84,7.55
358,83,7.47
359,83,7.38
360,82,7.32
361,82,7.26
362,81,7.22
363,80,7.17
364,80,7.15
365,80,7.13
366,81,7.12
367,83,7.13
368,85,7.1
369,87,7.09
370,88,7.06
371,88,7.04
372,88,7.02
373,87,7.02
374,87,7.04
375,86,7.09
376,87,7.1
377,88,7.08
378,89,7.05
379,89,7.02
380,89,6.99
381,88,6.99
382,87,7.02
383,86,7.04
384,85,7.04
385,85,7.02
386,86,6.99
387,88,6.97
388,89,7.11
389,89,7.22
390,89,7.31
391,88,7.34
392,87,7.4
393,86,7.45
394,86,7.56
395,86,7.62
396,86,7.73
397,86,7.86
398,86,7.94
399,86,8.04
400,85,8.18
401,84,8.31
402,84,8.35
403,85,8.37
404,86,8.42
405,87,8.41
406,87,8.29
407,87,8.28
408,87,8.28
409,88,8.17
410,88,8.03
411,89,7.98
412,88,7.99
413,87,8.18
414,87,8.18
415,87,8.06
416,88,7.93
417,90,7.81
418,91,7.71
419,93,7.65
420,93,7.64
421,94,7.66
422,93,7.67
423,93,7.63
424,93,7.58
425,94,7.56
426,94,7.65
427,94,7.96
428,93,7.95
429,92,7.84
430,91,7.71
431,91,7.87
432,91,7.9
433,91,7.75
434,90,7.6
435,89,7.51
436,87,7.7
437,86,7.77
438,86,7.69
439,87,7.74
440,88,7.77
441,90,7.74
442,91,7.66
443,92,7.59
444,92,7.6
445,92,7.58
446,91,7.63
447,91,7.7
448,92,7.8
449,92,7.8
450,92,7.72
451,92,7.91
452,91,7.94
453,90,7.86
454,90,7.87
455,88,7.9
456,87,8.05
457,86,8.02
458,86,7.87
459,85,7.73
460,85,7.63
461,84,7.57
462,84,7.51
463,84,7.45
464,83,7.38
465,82,7.51
466,81,7.72
467,78,7.68
468,76,7.67
469,72,7.66
470,70,7.59
471,68,7.56
472,68,7.59
473,67,7.62
474,67,7.66
475,69,7.65
476,69,7.6
477,70,7.54
478,70,7.49
479,71,7.45
480,71,7.41
481,71,7.39
482,73,7.38
483,75,7.35
484,78,7.33
485,81,7.3
486,83,7.29
487,85,7.28
488,87,7.26
489,89,7.23
490,89,7.3
491,89,7.47
492,89,7.48
493,88,7.42
494,87,7.36
495,86,7.39
496,86,7.57
497,86,7.63
498,87,7.54
499,88,7.49
500,89,7.52
501,89,7.49
502,89,7.44
503,89,7.44
504,89,7.37
505,89,7.32
506,90,7.44
507,91,7.53
508,92,7.53
509,93,7.46
510,93,7.36
511,93,7.31
512,93,7.36
513,92,7.54
514,92,7.67
515,91,7.64
516,91,7.56
517,90,7.47
518,90,7.39
519,90,7.34
520,91,7.49
521,92,7.52
522,94,7.47
523,94,7.42
524,95,7.4
525,95,7.53
526,94,7.61
527,94,7.56
528,94,7.47
529,95,7.39
530,96,7.34
531,96,7.36
532,96,7.36
533,96,7.31
534,95,7.27
535,94,7.24
536,93,7.27
537,92,7.33
538,91,7.33
539,91,7.32
540,90,7.31
541,90,7.31
542,89,7.4
543,88,7.51
544,88,7.43
545,88,7.33
546,88,7.26
547,88,7.24
548,89,7.24
549,89,7.23
550,89,7.17
551,89,7.15
552,90,7.14
553,90,7.16
554,90,7.18
555,90,7.31
556,90,7.36
557,91,7.3
558,92,7.23
559,92,7.28
560,92,7.34
561,92,7.35
562,91,7.36
563,90,7.41
564,90,7.37
565,90,7.42
566,90,7.51
567,90,7.57
568,90,7.61
569,89,7.65
570,89,7.57
571,88,7.46
572,87,7.46
573,87,7.69
574,87,7.72
575,87,7.69
576,87,7.58
577,88,7.49
578,88,7.41
579,90,7.35
580,92,7.3
581,93,7.27
582,93,7.31
583,93,7.37
584,91,7.33
585,90,7.29
586,88,7.25
587,86,7.23
588,85,7.28
589,85,7.31
590,85,7.31
591,85,7.36
592,85,7.35
593,86,7.3
594,87,7.31
595,87,7.38
596,86,7.36
597,86,7.39
598,86,7.43
599,85,7.55
600,85,7.7
601,83,7.83
602,82,7.85
603,80,7.77
604,79,7.72
605,78,7.68
606,77,7.64
607,76,7.65
608,75,7.6
609,75,7.59
610,75,7.55
611,76,7.5
612,76,7.45
613,75,7.42
614,75,7.39
615,74,7.37
616,74,7.54
617,75,7.67
618,76,7.62
619,78,7.64
620,80,7.86
621,83,7.95
622,84,7.8
623,85,7.65
624,86,7.59
625,86,7.94
626,86,8.11
627,86,8.12
628,86,8.02
629,85,7.87
630,85,7.75
631,84,7.71
632,84,7.68
633,85,7.66
634,86,7.63
635,87,7.6
636,88,7.58
637,88,7.65
638,89,7.69
639,89,7.69
640,89,7.76
641,89,7.71
642,88,7.7
643,88,7.72
644,88,7.7
645,88,7.72
646,88,7.73
647,88,7.64
648,89,7.63
649,90,7.64
650,90,7.62
651,90,7.57
652,90,7.54
653,90,7.52
654,91,7.51
655,91,7.51
656,91,7.54
657,91,7.53
658,90,7.52
659,91,7.55
660,92,7.63
661,94,7.63
662,94,7.6
663,94,7.58
664,93,7.55
665,92,7.5
666,91,7.47
667,90,7.47
668,88,7.71
669,86,7.79
670,85,7.78
671,86,7.85
672,87,7.8
673,88,7.66
674,89,7.57
675,90,7.59
676,90,7.64
677,90,7.6
678,90,7.54
679,90,7.51
680,90,7.61
681,90,7.73
682,90,7.91
683,90,8.07
684,90,8.05
685,90,8.0
686,91,7.97
687,92,7.88
688,94,7.79
689,94,7.87
690,94,7.93
691,93,7.88
692,92,7.81
693,90,7.99
694,89,8.12
695,88,7.99
696,88,7.89
697,88,8.13
698,88,8.23
699,89,8.23
700,90,8.26
701,91,8.28
702,91,8.49
703,92,8.54
704,92,8.65
705,91,8.76
706,91,8.84
707,91,9.0
708,92,9.16
709,94,9.26
710,95,9.28
711,97,9.23
712,98,9.25
713,99,9.29
714,100,9.16
715,100,9.15
716,100,9.03
717,100,9.03
718,100,8.94
719,100,8.99
720,99,9.05
721,99,9.21
722,98,9.2
723,97,9.1
724,96,9.19
725,96,9.2
726,96,9.07
727,96,8.95
728,95,9.16
729,94,9.15
730,95,9.05
731,96,8.97
732,96,9.09
733,97,9.05
734,96,9.05
735,96,9.09
736,95,9.13
737,95,9.09
738,96,8.96
739,97,9.03
740,97,9.04
741,98,8.9
742,98,8.78
743,99,8.71
744,98,8.67
745,97,8.64
746,95,8.62
747,94,8.75
748,92,8.77
749,91,8.7
750,90,8.64
751,91,8.64
752,92,8.61
753,93,8.58
754,95,8.69
755,97,8.73
756,98,8.65
757,99,8.59
758,99,8.57
759,99,8.58
760,98,8.57
761,97,8.53
762,96,8.48
763,96,8.46
764,94,8.49
765,93,8.51
766,91,8.6
767,90,8.76
768,89,8.64
769,89,8.69
770,89,8.83
771,90,8.77
772,91,8.73
773,91,8.77
774,91,8.7
775,91,8.62
776,90,8.73
777,90,8.85
778,90,8.8
779,90,8.83
780,91,8.92
781,91,8.86
782,91,8.72
783,91,8.76
784,90,8.77
785,90,8.66
786,90,8.59
787,90,8.55
788,89,8.51
789,89,8.47
790,88,8.46
791,87,8.42
792,87,8.5
793,86,8.69
794,85,8.66
795,84,8.6
796,83,8.53
797,83,8.53
798,84,8.54
799,85,8.5
800,86,8.47
801,87,8.43
802,89,8.44
803,91,8.67
804,92,8.73
805,92,8.69
806,90,8.68
807,89,8.74
808,88,8.65
809,88,8.55
810,88,8.49
811,88,8.45
812,88,8.44
813,88,8.41
814,88,8.39
815,88,8.46
816,88,8.79
817,89,8.89
818,89,9.06
819,89,9.2
820,89,9.37
821,90,9.5
822,91,9.64
823,92,9.59
824,93,9.64
825,93,9.56
826,94,9.36
827,94,9.52
828,95,9.47
829,95,9.43
830,96,9.69
831,96,9.75
832,96,9.62
833,95,9.36
834,95,9.21
835,95,9.21
836,95,9.24
837,96,9.15
838,96,9.17
839,96,9.49
840,96,9.51
841,95,9.4
842,94,9.44
843,93,9.59
844,92,9.6
845,91,9.53
846,89,9.41
847,88,9.29
848,86,9.22
849,85,9.13
850,84,9.07
851,83,9.08
852,84,9.2
853,85,9.15
854,87,9.05
855,89,9.04
856,91,9.05
857,93,8.98
858,95,8.92
859,96,8.99
860,98,8.99
861,98,8.94
862,98,8.88
863,96,8.86
864,95,8.83
865,93,8.78
866,91,8.73
867,90,8.71
868,89,8.7
869,90,8.7
870,91,8.66
871,92,8.63
872,92,8.61
873,90,8.64
874,88,8.77
875,88,8.74
876,88,8.72
877,88,8.86
878,89,8.9
879,89,8.96
880,89,9.14
881,89,9.11
882,89,9.24
883,89,9.4
884,89,9.49
885,89,9.35
886,88,9.34
887,88,9.21
888,89,9.16
889,89,9.31
890,90,9.12
891,90,9.07
892,90,9.1
893,90,9.05
894,90,8.93
895,90,8.86
896,90,8.83
897,90,8.84
898,89,8.81
899,88,8.77
900,87,8.75
901,86,8.71
902,86,8.68
903,87,8.67
904,88,8.65
905,90,8.63
906,90,8.6
907,90,8.62
908,90,8.64
909,89,8.69
910,87,8.69
911,86,8.65
912,82,8.63
913,81,8.61
914,81,8.69
915,82,8.57
916,83,8.55
917,84,8.5
918,84,8.49
919,85,8.47
920,84,8.46
921,84,8.51
922,83,8.52
923,83,8.51
924,83,8.49
925,84,8.46
926,85,8.44
927,86,8.42
928,86,8.39
929,86,8.37
930,85,8.3
931,84,8.34
932,83,8.37
933,82,8.34
934,82,8.26
935,83,8.26
936,83,8.26
937,83,8.24
938,83,8.17
939,81,8.22
940,80,8.32
941,78,8.32
942,76,8.32
943,75,8.29
944,75,8.27
945,77,8.27
946,78,8.26
947,79,8.22
948,80,8.25
949,79,8.26
950,79,8.23
951,79,8.21
952,79,8.2
953,79,8.25
954,79,8.41
955,79,8.48
956,79,8.5
957,78,8.56
958,78,8.72
959,77,8.77
960,77,8.96
961,76,8.93
962,75,8.75
963,74,8.7
964,73,8.63
965,73,8.54
966,73,8.49
967,73,8.46
968,74,8.45
969,75,8.43
970,77,8.4
971,78,8.37
972,80,8.35
973,81,8.34
974,82,8.32
975,83,8.32
976,84,8.37
977,84,8.39
978,85,8.36
979,84,8.34
980,83,8.32
981,82,8.32
982,81,8.33
983,81,8.32
984,81,8.32
985,81,8.36
986,81,8.53
987,81,8.49
988,80,8.41
989,80,8.38
990,79,8.44
991,78,8.51
992,78,8.46
993,79,8.42
994,80,8.41
995,81,8.38
996,80,8.34
997,80,8.33
998,79,8.31
999,78,8.29
1000,78,8.28
1001,79,8.3
1002,81,8.34
1003,82,8.3
1004,83,8.48
1005,83,8.93
1006,82,8.93
1007,82,8.82
1008,81,8.94
1009,80,8.96
1010,81,8.77
1011,82,8.75
1012,84,8.84
1013,85,8.82
1014,86,8.62
1015,85,8.53
1016,85,8.53
1017,84,8.58
1018,84,8.54
1019,83,8.49
1020,83,8.5
1021,82,8.59
1022,82,8.65
1023,82,8.65
1024,83,8.76
1025,83,8.78
1026,83,8.65
1027,83,8.62
1028,83,8.59
1029,82,8.55
1030,82,8.51
1031,82,8.46
1032,81,8.4
1033,81,8.41
1034,80,8.41
1035,79,8.5
1036,79,8.67
1037,80,8.72
1038,80,8.62
1039,81,8.62
1040,81,8.72
1041,80,8.84
1042,80,8.85
1043,80,8.96
1044,80,8.98
1045,79,8.91
1046,79,8.86
1047,78,9.05
1048,77,9.07
1049,76,8.98
1050,76,8.77
1051,75,8.79
1052,75,8.85
1053,76,9.11
1054,78,9.01
1055,79,8.81
1056,80,8.72
1057,80,8.63
1058,80,8.59
1059,80,8.64
1060,79,8.73
1061,79,8.9
1062,78,8.87
1063,78,8.71
1064,78,8.56
1065,79,8.62
1066,79,8.61
1067,79,8.66
1068,79,8.74
1069,78,8.68
1070,78,8.6
1071,79,8.56
1072,80,8.48
1073,81,8.54
1074,81,8.48
1075,82,8.52
1076,82,8.49
1077,82,8.47
1078,81,8.45
1079,81,8.44
1080,81,8.39
1081,82,8.34
1082,83,8.29
1083,83,8.28
1084,82,8.38
1085,81,8.34
1086,80,8.55
1087,79,8.83
1088,79,8.83
1089,78,8.67
1090,78,8.56
1091,77,8.4
1092,77,8.33
1093,76,8.3
1094,75,8.29
1095,74,8.3
1096,73,8.35
1097,73,8.41
1098,73,8.45
