time,HeartRate,SkinResponse
183,62,1.5
184,61,1.49
185,60,1.48
186,60,1.48
187,60,1.47
188,60,1.46
189,59,1.45
190,59,1.45
191,58,1.44
192,58,1.43
193,58,1.44
194,59,1.44
195,61,1.43
196,63,1.43
197,64,1.47
198,64,1.49
199,64,1.49
200,63,1.48
201,62,1.46
202,63,1.46
203,64,1.45
204,66,1.46
205,68,1.45
206,69,1.45
207,70,1.43
208,70,1.42
209,69,1.42
210,68,1.42
211,68,1.42
212,68,1.42
213,68,1.41
214,68,1.41
215,68,1.4
216,68,1.41
217,68,1.42
218,68,1.42
219,67,1.39
220,67,1.4
221,66,1.39
222,66,1.39
223,66,1.39
224,65,1.4
225,65,1.39
226,64,1.38
227,63,1.37
228,62,1.36
229,62,1.27
230,62,1.27
231,63,1.26
232,63,1.3
233,63,1.37
234,64,1.41
235,64,1.33
236,64,1.26
237,64,1.24
238,63,1.3
239,63,1.34
240,63,1.38
241,62,1.41
242,62,1.42
243,62,1.42
244,61,1.42
245,61,1.41
246,60,1.4
247,59,1.41
248,60,1.42
249,61,1.42
250,63,1.42
251,65,1.41
252,66,1.4
253,66,1.4
254,65,1.4
255,64,1.4
256,64,1.36
257,62,1.35
258,61,1.35
259,60,1.35
260,60,1.37
261,61,1.38
262,62,1.38
263,63,1.44
264,63,1.48
265,62,1.45
266,61,1.43
267,60,1.43
268,59,1.39
269,58,1.43
270,57,1.45
271,57,1.46
272,57,1.51
273,58,1.49
274,57,1.52
275,57,1.55
276,56,1.53
277,55,1.51
278,54,1.52
279,53,1.57
280,52,1.58
281,52,1.58
282,53,1.56
283,54,1.59
284,55,1.56
285,56,1.55
286,58,1.55
287,60,1.55
288,61,1.55
289,63,1.54
290,65,1.54
291,66,1.53
292,67,1.53
293,67,1.52
294,65,1.52
295,64,1.51
296,63,1.51
297,62,1.51
298,62,1.5
299,61,1.5
300,61,1.51
301,60,1.5
302,60,1.5
303,60,1.51
304,61,1.55
305,62,1.57
306,64,1.58
307,66,1.58
308,67,1.59
309,68,1.66
310,68,1.75
311,68,1.82
312,68,1.86
313,68,1.92
314,68,1.98
315,67,2.04
316,66,2.05
317,64,2.04
318,63,2.04
319,63,2.03
320,64,2.01
321,64,1.99
322,64,1.96
323,63,1.95
324,62,1.96
325,61,1.96
326,60,1.95
327,61,1.95
328,62,1.93
329,63,1.93
330,64,1.94
331,65,1.95
332,65,2.01
333,66,2.12
334,67,2.16
335,67,2.15
336,68,2.11
337,67,2.06
338,67,2.08
339,67,2.24
340,67,2.35
341,67,2.36
342,68,2.32
343,69,2.27
344,70,2.25
345,71,2.22
346,71,2.19
347,71,2.14
348,70,2.12
349,70,2.19
350,70,2.24
351,69,2.24
352,68,2.22
353,67,2.19
354,65,2.15
355,64,2.12
356,62,2.09
357,61,2.15
358,61,2.35
359,62,2.43
360,64,2.42
361,66,2.38
362,67,2.33
363,69,2.28
364,69,2.23
365,69,2.2
366,68,2.18
367,68,2.16
368,68,2.14
369,68,2.14
370,68,2.15
371,70,2.14
372,71,2.13
373,71,2.16
374,72,2.18
375,72,2.17
376,72,2.15
377,72,2.13
378,71,2.12
379,71,2.14
380,70,2.18
381,69,2.18
382,68,2.17
383,67,2.14
384,66,2.12
385,65,2.11
386,65,2.13
387,65,2.26
388,67,2.36
389,68,2.36
390,68,2.33
391,68,2.32
392,66,2.41
393,65,2.49
394,64,2.5
395,64,2.47
396,63,2.42
397,63,2.42
398,62,2.52
399,62,2.59
400,62,2.59
401,62,2.55
402,62,2.57
403,62,2.69
404,63,2.72
405,62,2.71
406,62,2.66
407,62,2.58
408,62,2.53
409,62,2.56
410,63,2.58
411,67,2.56
412,68,2.54
413,70,2.54
414,70,2.56
415,70,2.54
416,69,2.52
417,68,2.5
418,68,2.47
419,67,2.44
420,65,2.41
421,64,2.39
422,62,2.37
423,61,2.35
424,61,2.33
425,62,2.31
426,63,2.3
427,64,2.29
428,64,2.27
429,63,2.27
430,62,2.27
431,61,2.29
432,61,2.29
433,60,2.28
434,60,2.27
435,59,2.26
436,59,2.3
437,58,2.32
438,58,2.31
439,59,2.3
440,61,2.29
441,61,2.27
442,61,2.26
443,61,2.25
444,60,2.24
445,59,2.24
446,59,2.22
447,59,2.22
448,60,2.21
449,61,2.23
450,63,2.35
451,64,2.42
452,63,2.42
453,63,2.39
454,61,2.35
455,60,2.31
456,58,2.28
457,57,2.26
458,57,2.26
459,57,2.28
460,57,2.33
461,58,2.39
462,58,2.38
463,57,2.37
464,57,2.4
465,58,2.4
466,59,2.38
467,59,2.34
468,60,2.31
469,60,2.29
470,60,2.27
471,61,2.33
472,62,2.54
473,63,2.59
474,65,2.61
475,67,2.58
476,69,2.59
477,70,2.62
478,71,2.62
479,70,2.6
480,70,2.56
481,69,2.5
482,68,2.49
483,67,2.51
484,66,2.5
485,66,2.48
486,67,2.45
487,67,2.42
488,67,2.41
489,66,2.4
490,65,2.41
491,64,2.47
492,63,2.52
493,62,2.51
494,61,2.49
495,61,2.48
496,61,2.47
497,61,2.45
498,61,2.43
499,61,2.41
500,61,2.38
501,61,2.36
502,61,2.35
503,61,2.33
504,61,2.32
505,60,2.31
506,59,2.3
507,58,2.28
508,57,2.28
509,58,2.29
510,60,2.35
511,62,2.46
512,63,2.56
513,64,2.59
514,64,2.56
515,64,2.53
516,62,2.49
517,61,2.48
518,60,2.53
519,59,2.55
520,59,2.54
521,59,2.55
522,60,2.53
523,61,2.51
524,62,2.49
525,63,2.46
526,63,2.43
527,64,2.42
528,63,2.41
529,63,2.39
530,62,2.37
531,62,2.35
532,61,2.35
533,61,2.34
534,61,2.32
535,60,2.32
536,60,2.31
537,59,2.3
538,58,2.29
539,58,2.28
540,58,2.28
541,58,2.27
542,57,2.26
543,57,2.25
544,57,2.25
545,56,2.24
546,56,2.23
547,56,2.23
548,57,2.22
549,57,2.22
550,57,2.21
551,58,2.21
552,58,2.2
553,58,2.2
554,59,2.19
555,59,2.19
556,59,2.19
557,58,2.18
558,58,2.18
559,57,2.17
560,58,2.17
561,59,2.17
562,61,2.16
563,64,2.16
564,66,2.18
565,68,2.2
566,69,2.21
567,68,2.22
568,68,2.22
569,67,2.22
570,66,2.21
571,66,2.21
572,67,2.21
573,68,2.21
574,69,2.21
575,69,2.2
576,70,2.19
577,69,2.19
578,69,2.18
579,68,2.18
580,67,2.18
581,66,2.17
582,66,2.17
583,66,2.17
584,67,2.17
585,66,2.19
586,66,2.2
587,64,2.2
588,63,2.2
589,61,2.19
590,59,2.19
591,58,2.18
592,57,2.2
593,56,2.22
594,55,2.23
595,56,2.23
596,57,2.26
597,58,2.28
598,58,2.28
599,58,2.27
600,57,2.26
601,56,2.24
602,56,2.24
603,57,2.24
604,58,2.23
605,59,2.23
606,61,2.24
607,61,2.24
608,61,2.23
609,60,2.23
610,60,2.22
611,61,2.22
612,61,2.22
613,61,2.21
614,61,2.21
615,59,2.2
616,58,2.19
617,57,2.19
618,57,2.19
619,59,2.19
620,60,2.19
621,61,2.18
622,61,2.18
623,60,2.17
624,59,2.21
625,60,2.3
626,60,2.33
627,61,2.33
628,60,2.31
629,60,2.29
630,58,2.28
631,57,2.26
632,55,2.25
633,55,2.24
634,55,2.23
635,56,2.23
636,57,2.23
637,58,2.24
638,59,2.24
639,58,2.23
640,57,2.23
641,57,2.22
642,57,2.22
643,57,2.22
644,59,2.21
645,63,2.22
646,64,2.23
647,65,2.22
648,65,2.22
649,66,2.22
650,65,2.22
651,65,2.21
652,64,2.21
653,62,2.2
654,61,2.21
655,60,2.2
656,60,2.2
657,61,2.21
658,62,2.24
659,63,2.26
660,63,2.27
661,63,2.28
662,61,2.27
663,60,2.26
664,58,2.28
665,57,2.3
666,58,2.3
667,59,2.29
668,61,2.28
669,63,2.26
670,63,2.25
671,63,2.24
672,61,2.23
673,60,2.23
674,58,2.23
675,57,2.22
676,56,2.23
677,56,2.23
678,56,2.25
679,57,2.28
680,56,2.32
681,56,2.41
682,56,2.5
683,57,2.58
684,60,2.67
685,61,2.81
686,61,2.92
687,62,2.97
688,63,2.98
689,63,2.98
690,63,3.06
691,62,3.11
692,61,3.07
693,60,3.0
694,59,2.92
695,59,2.85
696,59,2.82
697,60,2.84
698,61,2.94
699,62,2.98
700,63,2.95
701,63,2.91
702,63,2.85
703,62,2.82
704,62,2.79
705,63,2.77
706,64,2.74
707,65,2.72
708,65,2.72
709,64,2.72
710,63,2.71
711,62,2.69
712,61,2.67
713,62,2.65
714,62,2.64
715,63,2.63
716,64,2.62
717,65,2.61
718,66,2.6
719,66,2.59
720,66,2.58
721,65,2.61
722,64,2.68
723,64,2.77
724,66,2.8
725,67,2.79
726,67,2.76
727,67,2.73
728,65,2.72
729,64,2.7
730,62,2.67
731,61,2.66
732,61,2.64
733,61,2.63
734,61,2.62
735,61,2.62
736,61,2.61
737,61,2.6
738,59,2.59
739,58,2.58
740,57,2.57
741,56,2.58
742,56,2.58
743,56,2.58
744,57,2.57
745,58,2.56
746,59,2.59
747,59,2.68
748,60,2.71
749,60,2.72
750,59,2.72
751,59,2.71
752,58,2.69
753,57,2.68
754,57,2.66
755,57,2.64
756,58,2.63
757,59,2.62
758,59,2.61
759,60,2.62
760,60,2.62
761,61,2.6
762,60,2.59
763,59,2.58
764,58,2.59
765,57,2.59
766,57,2.59
767,57,2.64
768,58,2.72
769,59,2.72
770,60,2.69
771,60,2.66
772,61,2.63
773,61,2.6
774,61,2.58
775,60,2.57
776,60,2.56
777,60,2.54
778,61,2.54
779,62,2.55
780,63,2.56
781,65,2.56
782,67,2.55
783,68,2.55
784,69,2.54
785,69,2.54
786,70,2.53
787,71,2.54
788,72,2.56
789,73,2.56
790,74,2.54
791,74,2.53
792,74,2.53
793,74,2.53
794,73,2.52
795,72,2.51
796,70,2.51
797,69,2.5
798,67,2.5
799,65,2.49
800,64,2.49
801,63,2.51
802,63,2.54
803,63,2.54
804,62,2.53
805,62,2.51
806,61,2.51
807,60,2.51
808,59,2.51
809,58,2.52
810,57,2.52
811,57,2.52
812,57,2.52
813,58,2.52
814,59,2.53
815,60,2.53
816,61,2.52
817,61,2.53
818,61,2.54
819,60,2.54
820,60,2.53
821,60,2.52
822,60,2.51
823,60,2.51
824,59,2.5
825,59,2.5
826,58,2.49
827,58,2.48
828,57,2.48
829,56,2.48
830,56,2.51
831,56,2.55
832,56,2.55
833,56,2.55
834,56,2.54
835,57,2.55
836,58,2.58
837,59,2.57
838,59,2.55
839,60,2.54
840,60,2.53
841,60,2.51
842,61,2.5
843,62,2.5
844,63,2.5
845,64,2.49
846,65,2.49
847,65,2.48
848,65,2.48
849,63,2.47
850,62,2.47
851,60,2.46
852,58,2.46
853,58,2.48
854,59,2.49
855,61,2.48
856,63,2.46
857,64,2.46
858,65,2.44
859,65,2.44
860,65,2.45
861,63,2.5
862,62,2.53
863,59,2.53
864,57,2.51
865,56,2.5
866,56,2.48
867,56,2.48
868,56,2.48
869,56,2.47
870,57,2.46
871,57,2.46
872,57,2.45
873,57,2.45
874,57,2.46
875,57,2.47
876,58,2.49
877,60,2.56
878,61,2.64
879,62,2.67
880,64,2.69
881,64,2.71
882,65,2.81
883,64,2.91
884,64,2.99
885,64,2.99
886,65,2.95
887,65,2.89
888,66,2.84
889,67,2.8
890,67,2.77
891,67,2.74
892,66,2.72
893,66,2.7
894,66,2.7
895,67,2.7
896,69,2.69
897,70,2.67
898,71,2.67
899,71,2.67
900,70,2.67
901,69,2.65
902,68,2.64
903,66,2.63
904,64,2.62
905,62,2.61
906,61,2.59
907,60,2.59
908,59,2.57
909,59,2.56
910,60,2.56
911,60,2.56
912,59,2.56
913,58,2.56
914,56,2.55
915,55,2.54
916,55,2.53
917,55,2.53
918,56,2.53
919,58,2.55
920,58,2.59
921,59,2.65
922,59,2.76
923,60,2.81
924,60,2.82
925,61,2.82
926,61,2.79
927,62,2.77
928,62,2.73
929,62,2.7
930,61,2.68
931,60,2.66
932,59,2.64
933,58,2.63
934,58,2.62
935,59,2.61
936,61,2.62
937,62,2.65
938,63,2.64
939,63,2.62
940,63,2.64
941,63,2.66
942,64,2.69
943,64,2.69
944,65,2.72
945,65,2.76
946,64,2.81
947,64,2.9
948,64,2.98
949,63,3.07
950,63,3.14
951,63,3.21
952,63,3.34
953,63,3.34
954,63,3.35
955,63,3.31
956,63,3.27
957,62,3.24
958,61,3.07
959,61,3.4
960,62,3.31
961,64,3.33
962,66,3.33
963,68,3.38
964,68,3.42
965,69,3.49
966,70,3.53
967,72,3.51
968,73,3.43
969,74,3.32
970,74,3.23
971,75,3.18
972,75,3.17
973,76,3.36
974,75,3.49
975,75,3.54
976,74,3.54
977,73,3.47
978,73,3.38
979,72,3.29
980,72,3.23
981,73,3.18
982,73,3.22
983,73,3.24
984,73,3.22
985,72,3.19
986,71,3.19
987,70,3.23
988,69,3.23
989,67,3.27
990,66,3.33
991,65,3.31
992,63,3.28
993,62,3.26
994,60,3.28
995,58,3.32
996,57,3.32
997,54,3.27
998,53,3.3
999,51,3.35
1000,49,3.36
1001,47,3.32
1002,47,3.34
1003,47,3.39
1004,47,3.36
1005,48,3.3
1006,48,3.25
1007,48,3.23
1008,50,3.21
1009,52,3.17
1010,55,3.13
1011,57,3.11
1012,59,3.15
1013,61,3.18
1014,62,3.18
1015,63,3.22
1016,64,3.21
1017,64,3.21
1018,63,3.23
1019,63,3.2
1020,62,3.16
1021,61,3.13
1022,61,3.1
1023,61,3.08
1024,62,3.07
1025,63,3.07
1026,65,3.06
1027,66,3.05
1028,66,3.04
1029,65,3.04
1030,64,3.03
1031,62,3.02
1032,60,3.01
1033,59,2.99
1034,59,2.92
1035,58,2.98
1036,56,3.1
1037,56,3.26
1038,56,3.4
1039,55,3.5
1040,54,3.6
1041,53,3.62
1042,52,3.69
1043,51,3.67
1044,51,3.59
1045,52,3.5
1046,54,3.41
1047,56,3.34
1048,57,3.3
1049,58,3.34
1050,58,3.34
1051,59,3.32
1052,58,3.3
1053,58,3.3
1054,57,3.31
1055,57,3.27
1056,57,3.24
1057,57,3.23
1058,58,3.21
1059,59,3.19
1060,59,3.17
1061,60,3.15
1062,60,3.16
1063,60,3.15
1064,59,3.13
1065,59,3.11
1066,58,3.09
1067,58,3.08
1068,57,3.12
1069,57,3.16
1070,57,3.14
1071,57,3.11
1072,57,3.1
1073,57,3.09
1074,56,3.08
1075,55,3.09
1076,55,3.09
1077,56,3.04
1078,57,2.74
1079,57,2.93
1080,57,3.23
1081,57,3.29
1082,57,3.29
1083,56,3.31
1084,54,3.32
1085,53,3.44
1086,51,3.19
1087,49,3.17
1088,49,3.19
1089,48,3.29
1090,49,3.3
1091,49,3.28
1092,49,3.22
1093,50,3.15
1094,50,3.09
1095,50,3.05
1096,51,3.02
1097,51,2.99
1098,52,2.97
1099,53,2.96
1100,55,2.96
1101,56,2.96
1102,58,2.95
1103,58,2.95
1104,59,2.95
1105,59,2.95
1106,58,2.94
1107,58,2.94
1108,58,2.95
1109,58,2.94
1110,58,2.94
1111,58,2.93
1112,59,2.92
1113,58,2.92
1114,58,2.91
1115,59,2.92
1116,59,2.98
1117,60,3.01
1118,61,3.0
1119,62,2.95
1120,63,2.94
1121,64,2.93
1122,63,2.97
1123,63,3.0
1124,62,3.0
1125,61,3.0
1126,62,2.99
1127,63,2.98
1128,64,2.96
1129,65,2.95
1130,66,2.94
1131,67,2.92
1132,66,2.91
1133,66,2.9
1134,65,2.89
1135,65,2.88
1136,63,2.88
1137,62,2.87
1138,60,2.86
1139,59,2.86
1140,58,2.85
1141,59,2.84
1142,59,2.84
1143,60,2.83
1144,59,2.83
1145,59,2.83
1146,58,2.89
1147,58,2.89
1148,58,2.89
1149,58,2.89
1150,57,2.88
1151,57,2.88
