time,HeartRate,SkinResponse
980,72,4.43
981,72,4.56
982,72,4.81
983,71,4.88
984,70,4.89
985,69,4.81
986,69,4.76
987,69,4.71
988,69,4.68
989,69,4.63
990,70,4.71
991,72,4.91
992,73,4.97
993,74,4.93
994,75,4.86
995,75,4.77
996,74,4.68
997,74,4.59
998,73,4.53
999,72,4.49
1000,72,4.47
1001,71,4.45
1002,72,4.42
1003,73,4.41
1004,75,4.4
1005,77,4.41
1006,78,4.41
1007,80,4.4
1008,81,4.39
1009,82,4.37
1010,82,4.36
1011,81,4.35
1012,80,4.32
1013,79,4.32
1014,78,4.32
1015,77,4.32
1016,76,4.41
1017,75,4.75
1018,73,4.98
1019,72,5.08
1020,70,5.07
1021,68,5.01
1022,66,4.92
1023,64,4.84
1024,64,4.77
1025,64,4.67
1026,64,4.6
1027,65,4.58
1028,66,4.59
1029,67,4.56
1030,67,4.52
1031,67,4.48
1032,66,4.44
1033,65,4.4
1034,65,4.38
1035,66,4.28
1036,66,4.36
1037,66,4.4
1038,66,4.56
1039,67,4.72
1040,68,4.75
1041,67,4.75
1042,66,4.74
1043,64,4.7
1044,63,4.63
1045,63,4.61
1046,63,4.61
1047,62,4.57
1048,62,4.53
1049,61,4.5
1050,60,4.46
1051,59,4.44
1052,58,4.42
1053,58,4.41
1054,59,4.39
1055,60,4.39
1056,63,4.38
1057,65,4.37
1058,68,4.36
1059,71,4.35
1060,73,4.35
1061,74,4.35
1062,74,4.35
1063,74,4.35
1064,74,4.38
1065,74,4.4
1066,73,4.41
1067,73,4.45
1068,72,4.48
1069,72,4.5
1070,71,4.61
1071,72,4.72
1072,73,4.73
1073,74,4.71
1074,74,4.68
1075,74,4.64
1076,73,4.63
1077,72,4.63
1078,70,4.61
1079,68,4.6
1080,68,4.58
1081,70,4.57
1082,70,4.54
1083,71,4.52
1084,70,4.5
1085,70,4.51
1086,69,4.5
1087,69,4.49
1088,69,4.5
1089,70,4.5
1090,70,4.48
1091,71,4.45
1092,71,4.44
1093,70,4.45
1094,70,4.5
1095,69,4.52
1096,69,4.5
1097,70,4.48
1098,71,4.46
1099,73,4.44
1100,73,4.43
1101,73,4.4
1102,72,4.39
1103,71,4.38
1104,69,4.35
1105,68,4.35
1106,67,4.34
1107,67,4.34
1108,67,4.33
1109,68,4.3
1110,69,4.29
1111,70,4.31
1112,70,4.32
1113,70,4.32
1114,68,4.32
1115,67,4.38
1116,65,4.53
1117,64,4.63
1118,62,4.67
1119,60,4.68
1120,58,4.66
1121,57,4.63
1122,57,4.63
1123,56,4.66
1124,55,4.67
1125,54,4.64
1126,53,4.62
1127,52,4.59
1128,52,4.56
1129,53,4.52
1130,55,4.49
1131,56,4.43
1132,58,4.45
1133,60,4.44
1134,62,4.58
1135,64,4.73
1136,65,4.79
1137,66,4.89
1138,65,4.92
1139,65,4.94
1140,65,4.9
1141,65,4.85
1142,65,4.78
1143,66,4.72
1144,67,4.66
1145,69,4.6
1146,70,4.56
1147,72,4.53
1148,73,4.5
1149,74,4.49
1150,76,4.47
1151,78,4.45
1152,79,4.44
1153,80,4.43
1154,80,4.42
1155,79,4.51
1156,79,4.73
1157,78,4.85
1158,78,4.85
1159,77,4.82
1160,76,4.75
1161,75,4.68
1162,73,4.62
1163,70,4.57
1164,68,4.53
1165,67,4.52
1166,67,4.55
1167,68,4.55
1168,69,4.54
1169,70,4.52
1170,71,4.5
1171,71,4.48
1172,72,4.47
1173,71,4.45
1174,71,4.43
1175,71,4.42
1176,71,4.41
